"iso3","year","gov_score"
EGY,2015-01-01 00:00:00.000,3.0204962243797198
EGY,2016-01-01 00:00:00.000,3.147153598281419
EGY,2017-01-01 00:00:00.000,3.1648351648351647
EGY,2018-01-01 00:00:00.000,3.4399117971334072
EGY,2019-01-01 00:00:00.000,3.5714285714285716
EGY,2020-01-01 00:00:00.000,3.7486338797814214
EGY,2021-01-01 00:00:00.000,3.7486338797814214
ERI,2012-01-01 00:00:00.000,1.9081632653061225
ERI,2013-01-01 00:00:00.000,1.7484662576687118
ERI,2014-01-01 00:00:00.000,1.6367476240760297
ERI,2015-01-01 00:00:00.000,1.21898597626753
ERI,2016-01-01 00:00:00.000,1.2244897959183678
ERI,2017-01-01 00:00:00.000,1.1538461538461537
ERI,2018-01-01 00:00:00.000,1.2238147739801544
ERI,2019-01-01 00:00:00.000,1.158008658008658
ERI,2020-01-01 00:00:00.000,1.169398907103825
ERI,2021-01-01 00:00:00.000,1.169398907103825
ESP,2012-01-01 00:00:00.000,7.5
ESP,2013-01-01 00:00:00.000,7.341513292433538
ESP,2014-01-01 00:00:00.000,7.4551214361140445
ESP,2015-01-01 00:00:00.000,7.432578209277239
ESP,2016-01-01 00:00:00.000,7.561761546723954
ESP,2017-01-01 00:00:00.000,7.538461538461537
ESP,2018-01-01 00:00:00.000,7.70672546857773
ESP,2019-01-01 00:00:00.000,7.846320346320345
ESP,2020-01-01 00:00:00.000,7.846994535519126
ESP,2021-01-01 00:00:00.000,7.846994535519126
EST,2012-01-01 00:00:00.000,8.040816326530612
EST,2013-01-01 00:00:00.000,8.149284253578733
EST,2014-01-01 00:00:00.000,8.50052798310454
EST,2015-01-01 00:00:00.000,8.435814455231931
EST,2016-01-01 00:00:00.000,8.388829215896886
EST,2017-01-01 00:00:00.000,8.384615384615385
EST,2018-01-01 00:00:00.000,8.599779492833518
EST,2019-01-01 00:00:00.000,8.67965367965368
EST,2020-01-01 00:00:00.000,8.699453551912569
EST,2021-01-01 00:00:00.000,8.699453551912569
ETH,2012-01-01 00:00:00.000,2.418367346938776
ETH,2013-01-01 00:00:00.000,2.535787321063395
ETH,2014-01-01 00:00:00.000,2.6927138331573386
ETH,2015-01-01 00:00:00.000,2.5782092772384035
ETH,2016-01-01 00:00:00.000,2.5134264232008596
ETH,2017-01-01 00:00:00.000,2.384615384615384
ETH,2018-01-01 00:00:00.000,2.921719955898567
ETH,2019-01-01 00:00:00.000,3.0411255411255413
ETH,2020-01-01 00:00:00.000,2.92896174863388
ETH,2021-01-01 00:00:00.000,2.92896174863388
FIN,2012-01-01 00:00:00.000,9.846938775510205
FIN,2013-01-01 00:00:00.000,9.805725971370142
FIN,2014-01-01 00:00:00.000,9.809926082365363
FIN,2015-01-01 00:00:00.000,9.676375404530745
FIN,2016-01-01 00:00:00.000,9.645542427497318
FIN,2017-01-01 00:00:00.000,9.692307692307692
FIN,2018-01-01 00:00:00.000,9.77949283351709
FIN,2019-01-01 00:00:00.000,9.686147186147187
FIN,2020-01-01 00:00:00.000,9.781420765027324
FIN,2021-01-01 00:00:00.000,9.781420765027324
FJI,2012-01-01 00:00:00.000,4.163265306122448
FJI,2013-01-01 00:00:00.000,4.1615541922290396
FJI,2014-01-01 00:00:00.000,5.174234424498416
FJI,2015-01-01 00:00:00.000,5.3182308522114345
FJI,2016-01-01 00:00:00.000,5.682062298603652
FJI,2017-01-01 00:00:00.000,5.999999999999999
FJI,2018-01-01 00:00:00.000,6.39470782800441
FJI,2019-01-01 00:00:00.000,6.439393939393939
FJI,2020-01-01 00:00:00.000,6.50273224043716
FJI,2021-01-01 00:00:00.000,6.50273224043716
FRA,2012-01-01 00:00:00.000,8.459183673469388
FRA,2013-01-01 00:00:00.000,8.251533742331288
FRA,2014-01-01 00:00:00.000,8.310454065469905
FRA,2015-01-01 00:00:00.000,8.004314994606258
FRA,2016-01-01 00:00:00.000,7.926960257787327
FRA,2017-01-01 00:00:00.000,8.098901098901099
FRA,2018-01-01 00:00:00.000,8.147739801543551
FRA,2019-01-01 00:00:00.000,8.235930735930735
FRA,2020-01-01 00:00:00.000,8.087431693989073
FRA,2021-01-01 00:00:00.000,8.087431693989073
FSM,2012-01-01 00:00:00.000,5.918367346938775
FSM,2013-01-01 00:00:00.000,5.910020449897751
FSM,2014-01-01 00:00:00.000,6.335797254487856
FSM,2015-01-01 00:00:00.000,6.235167206040992
FSM,2016-01-01 00:00:00.000,6.412459720730399
FSM,2017-01-01 00:00:00.000,6.494505494505493
FSM,2018-01-01 00:00:00.000,6.571113561190739
FSM,2019-01-01 00:00:00.000,6.634199134199133
FSM,2020-01-01 00:00:00.000,6.6557377049180335
FSM,2021-01-01 00:00:00.000,6.6557377049180335
GAB,2012-01-01 00:00:00.000,4.030612244897958
GAB,2013-01-01 00:00:00.000,4.120654396728017
GAB,2014-01-01 00:00:00.000,4.171066525871172
GAB,2015-01-01 00:00:00.000,4.077669902912621
GAB,2016-01-01 00:00:00.000,3.9742212674543507
GAB,2017-01-01 00:00:00.000,3.8021978021978025
GAB,2018-01-01 00:00:00.000,4.057331863285558
GAB,2019-01-01 00:00:00.000,4.090909090909091
GAB,2020-01-01 00:00:00.000,4.163934426229508
GAB,2021-01-01 00:00:00.000,4.163934426229508
GBR,2012-01-01 00:00:00.000,8.806122448979592
GBR,2013-01-01 00:00:00.000,8.844580777096114
GBR,2014-01-01 00:00:00.000,9.007391763463568
GBR,2015-01-01 00:00:00.000,9.0722761596548
GBR,2016-01-01 00:00:00.000,9.00107411385607
GBR,2017-01-01 00:00:00.000,8.934065934065934
GBR,2018-01-01 00:00:00.000,8.886438809261302
GBR,2019-01-01 00:00:00.000,9.004329004329003
GBR,2020-01-01 00:00:00.000,8.852459016393444
GBR,2021-01-01 00:00:00.000,8.852459016393444
GEO,2012-01-01 00:00:00.000,5.071428571428571
GEO,2013-01-01 00:00:00.000,5.357873210633947
GEO,2014-01-01 00:00:00.000,5.776135163674763
GEO,2015-01-01 00:00:00.000,5.674217907227616
GEO,2016-01-01 00:00:00.000,6.047261009667026
GEO,2017-01-01 00:00:00.000,5.978021978021976
GEO,2018-01-01 00:00:00.000,6.0859977949283355
GEO,2019-01-01 00:00:00.000,6.147186147186147
GEO,2020-01-01 00:00:00.000,6.076502732240437
GEO,2021-01-01 00:00:00.000,6.076502732240437
GHA,2012-01-01 00:00:00.000,4.846938775510203
GHA,2013-01-01 00:00:00.000,4.938650306748467
GHA,2014-01-01 00:00:00.000,4.868004223864836
GHA,2015-01-01 00:00:00.000,4.929881337648328
GHA,2016-01-01 00:00:00.000,5.026852846401719
GHA,2017-01-01 00:00:00.000,5.274725274725274
GHA,2018-01-01 00:00:00.000,5.446527012127895
GHA,2019-01-01 00:00:00.000,5.757575757575757
GHA,2020-01-01 00:00:00.000,5.7923497267759565
GHA,2021-01-01 00:00:00.000,5.7923497267759565
GIN,2012-01-01 00:00:00.000,2.1428571428571432
GIN,2013-01-01 00:00:00.000,2.1472392638036815
GIN,2014-01-01 00:00:00.000,2.3442449841605066
GIN,2015-01-01 00:00:00.000,2.642934196332255
GIN,2016-01-01 00:00:00.000,2.8034371643394205
GIN,2017-01-01 00:00:00.000,2.6153846153846154
GIN,2018-01-01 00:00:00.000,2.679162072767365
GIN,2019-01-01 00:00:00.000,2.824675324675325
GIN,2020-01-01 00:00:00.000,2.819672131147541
GIN,2021-01-01 00:00:00.000,2.819672131147541
GMB,2012-01-01 00:00:00.000,3.4081632653061225
GMB,2013-01-01 00:00:00.000,3.323108384458078
GMB,2014-01-01 00:00:00.000,3.2312565997888063
GMB,2015-01-01 00:00:00.000,3.0420711974110035
GMB,2016-01-01 00:00:00.000,2.9538131041890447
GMB,2017-01-01 00:00:00.000,3.725274725274725
GMB,2018-01-01 00:00:00.000,4.321940463065049
GMB,2019-01-01 00:00:00.000,4.642857142857142
GMB,2020-01-01 00:00:00.000,4.666666666666668
GMB,2021-01-01 00:00:00.000,4.666666666666668
GNB,2012-01-01 00:00:00.000,1.959183673469388
GNB,2013-01-01 00:00:00.000,1.871165644171779
GNB,2014-01-01 00:00:00.000,2.164730728616684
GNB,2015-01-01 00:00:00.000,2.254584681769148
GNB,2016-01-01 00:00:00.000,2.3415682062298613
GNB,2017-01-01 00:00:00.000,2.208791208791209
GNB,2018-01-01 00:00:00.000,2.4035281146637266
GNB,2019-01-01 00:00:00.000,2.7164502164502164
GNB,2020-01-01 00:00:00.000,2.7868852459016393
GNB,2021-01-01 00:00:00.000,2.7868852459016393
GNQ,2012-01-01 00:00:00.000,2.4489795918367347
GNQ,2013-01-01 00:00:00.000,2.300613496932516
GNQ,2014-01-01 00:00:00.000,1.8901795142555438
GNQ,2015-01-01 00:00:00.000,1.812297734627832
GNQ,2016-01-01 00:00:00.000,1.8796992481203012
GNQ,2017-01-01 00:00:00.000,1.7802197802197801
GNQ,2018-01-01 00:00:00.000,2.0066152149944876
GNQ,2019-01-01 00:00:00.000,2.0562770562770565
GNQ,2020-01-01 00:00:00.000,2.1639344262295084
GNQ,2021-01-01 00:00:00.000,2.1639344262295084
GRC,2012-01-01 00:00:00.000,5.918367346938775
GRC,2013-01-01 00:00:00.000,6.07361963190184
GRC,2014-01-01 00:00:00.000,6.071805702217529
GRC,2015-01-01 00:00:00.000,6.008629989212513
GRC,2016-01-01 00:00:00.000,6.047261009667026
GRC,2017-01-01 00:00:00.000,5.999999999999999
GRC,2018-01-01 00:00:00.000,6.372657111356119
GRC,2019-01-01 00:00:00.000,6.558441558441558
GRC,2020-01-01 00:00:00.000,6.721311475409838
GRC,2021-01-01 00:00:00.000,6.721311475409838
GRD,2012-01-01 00:00:00.000,5.969387755102041
GRD,2013-01-01 00:00:00.000,5.971370143149285
GRD,2014-01-01 00:00:00.000,6.367476240760295
GRD,2015-01-01 00:00:00.000,6.548004314994606
GRD,2016-01-01 00:00:00.000,6.895810955961333
GRD,2017-01-01 00:00:00.000,6.681318681318681
GRD,2018-01-01 00:00:00.000,6.515986769570011
GRD,2019-01-01 00:00:00.000,6.6017316017316015
GRD,2020-01-01 00:00:00.000,6.688524590163935
GRD,2021-01-01 00:00:00.000,6.688524590163935
GTM,2012-01-01 00:00:00.000,3.418367346938776
GTM,2013-01-01 00:00:00.000,3.4253578732106345
GTM,2014-01-01 00:00:00.000,3.495248152059134
GTM,2015-01-01 00:00:00.000,3.473570658036677
GTM,2016-01-01 00:00:00.000,3.6519871106337276
GTM,2017-01-01 00:00:00.000,3.56043956043956
GTM,2018-01-01 00:00:00.000,3.7155457552370454
GTM,2019-01-01 00:00:00.000,3.744588744588745
GTM,2020-01-01 00:00:00.000,3.7814207650273226
GTM,2021-01-01 00:00:00.000,3.7814207650273226
GUY,2012-01-01 00:00:00.000,4.183673469387755
GUY,2013-01-01 00:00:00.000,4.212678936605317
GUY,2014-01-01 00:00:00.000,4.361140443505808
GUY,2015-01-01 00:00:00.000,4.379719525350593
GUY,2016-01-01 00:00:00.000,4.801288936627284
GUY,2017-01-01 00:00:00.000,4.659340659340658
GUY,2018-01-01 00:00:00.000,4.7739801543550175
GUY,2019-01-01 00:00:00.000,4.816017316017316
GUY,2020-01-01 00:00:00.000,4.797814207650273
GUY,2021-01-01 00:00:00.000,4.797814207650273
HND,2012-01-01 00:00:00.000,3.3571428571428577
HND,2013-01-01 00:00:00.000,3.241308793456033
HND,2014-01-01 00:00:00.000,3.4846884899683204
HND,2015-01-01 00:00:00.000,3.5814455231930964
HND,2016-01-01 00:00:00.000,3.512352309344792
HND,2017-01-01 00:00:00.000,3.3956043956043955
HND,2018-01-01 00:00:00.000,3.6163175303197357
HND,2019-01-01 00:00:00.000,3.5714285714285716
HND,2020-01-01 00:00:00.000,3.6065573770491803
HND,2021-01-01 00:00:00.000,3.6065573770491803
HRV,2012-01-01 00:00:00.000,6.3979591836734695
HRV,2013-01-01 00:00:00.000,6.533742331288344
HRV,2014-01-01 00:00:00.000,6.663146779303062
HRV,2015-01-01 00:00:00.000,6.548004314994606
HRV,2016-01-01 00:00:00.000,6.713211600429648
HRV,2017-01-01 00:00:00.000,6.45054945054945
HRV,2018-01-01 00:00:00.000,6.747519294377067
HRV,2019-01-01 00:00:00.000,6.807359307359307
HRV,2020-01-01 00:00:00.000,6.808743169398909
HRV,2021-01-01 00:00:00.000,6.808743169398909
HTI,2012-01-01 00:00:00.000,2.591836734693878
HTI,2013-01-01 00:00:00.000,2.699386503067485
HTI,2014-01-01 00:00:00.000,2.62935586061246
HTI,2015-01-01 00:00:00.000,2.5134843581445523
HTI,2016-01-01 00:00:00.000,2.738990332975296
HTI,2017-01-01 00:00:00.000,2.7692307692307687
HTI,2018-01-01 00:00:00.000,2.9878721058434397
HTI,2019-01-01 00:00:00.000,2.9112554112554117
HTI,2020-01-01 00:00:00.000,2.7759562841530054
HTI,2021-01-01 00:00:00.000,2.7759562841530054
HUN,2012-01-01 00:00:00.000,7.051020408163265
HUN,2013-01-01 00:00:00.000,7.075664621676892
HUN,2014-01-01 00:00:00.000,6.927138331573389
HUN,2015-01-01 00:00:00.000,6.74217907227616
HUN,2016-01-01 00:00:00.000,6.756176154672396
HUN,2017-01-01 00:00:00.000,6.868131868131868
HUN,2018-01-01 00:00:00.000,6.879823594266814
HUN,2019-01-01 00:00:00.000,6.872294372294372
HUN,2020-01-01 00:00:00.000,7.016393442622951
HUN,2021-01-01 00:00:00.000,7.016393442622951
IDN,2012-01-01 00:00:00.000,3.8673469387755106
IDN,2013-01-01 00:00:00.000,3.865030674846626
IDN,2014-01-01 00:00:00.000,4.12882787750792
IDN,2015-01-01 00:00:00.000,4.034519956850055
IDN,2016-01-01 00:00:00.000,4.296455424274974
IDN,2017-01-01 00:00:00.000,4.362637362637362
IDN,2018-01-01 00:00:00.000,4.641675854465269
IDN,2019-01-01 00:00:00.000,4.729437229437229
IDN,2020-01-01 00:00:00.000,4.8196721311475414
IDN,2021-01-01 00:00:00.000,4.8196721311475414
IND,2012-01-01 00:00:00.000,3.928571428571429
IND,2013-01-01 00:00:00.000,3.9468302658486714
IND,2014-01-01 00:00:00.000,4.097148891235481
IND,2015-01-01 00:00:00.000,4.0992448759439055
IND,2016-01-01 00:00:00.000,4.189044038668099
IND,2017-01-01 00:00:00.000,4.241758241758241
IND,2018-01-01 00:00:00.000,4.310915104740904
IND,2019-01-01 00:00:00.000,4.512987012987012
IND,2020-01-01 00:00:00.000,4.6775956284153
IND,2021-01-01 00:00:00.000,4.6775956284153
IRL,2012-01-01 00:00:00.000,8.714285714285714
IRL,2013-01-01 00:00:00.000,8.762781186094069
IRL,2014-01-01 00:00:00.000,9.091869060190074
IRL,2015-01-01 00:00:00.000,8.985976267529667
IRL,2016-01-01 00:00:00.000,8.786251342642322
IRL,2017-01-01 00:00:00.000,8.758241758241757
IRL,2018-01-01 00:00:00.000,8.96361631753032
IRL,2019-01-01 00:00:00.000,8.852813852813853
IRL,2020-01-01 00:00:00.000,9.049180327868854
IRL,2021-01-01 00:00:00.000,9.049180327868854
IRN,2012-01-01 00:00:00.000,2.6020408163265305
IRN,2013-01-01 00:00:00.000,2.740286298568507
IRN,2014-01-01 00:00:00.000,3.07286166842661
IRN,2015-01-01 00:00:00.000,3.1391585760517797
IRN,2016-01-01 00:00:00.000,3.5230934479054787
IRN,2017-01-01 00:00:00.000,3.5714285714285707
IRN,2018-01-01 00:00:00.000,3.5060639470782804
IRN,2019-01-01 00:00:00.000,3.3874458874458875
IRN,2020-01-01 00:00:00.000,3.398907103825137
IRN,2021-01-01 00:00:00.000,3.398907103825137
IRQ,2012-01-01 00:00:00.000,1.7755102040816326
IRQ,2013-01-01 00:00:00.000,1.6973415132924334
IRQ,2014-01-01 00:00:00.000,1.4361140443505804
IRQ,2015-01-01 00:00:00.000,1.434735706580367
IRQ,2016-01-01 00:00:00.000,1.8259935553168645
IRQ,2017-01-01 00:00:00.000,1.7912087912087915
IRQ,2018-01-01 00:00:00.000,1.7640573318632855
IRQ,2019-01-01 00:00:00.000,2.164502164502165
IRQ,2020-01-01 00:00:00.000,2.1748633879781423
IRQ,2021-01-01 00:00:00.000,2.1748633879781423
ISL,2012-01-01 00:00:00.000,9.53061224489796
ISL,2013-01-01 00:00:00.000,9.509202453987731
ISL,2014-01-01 00:00:00.000,9.567053854276661
ISL,2015-01-01 00:00:00.000,9.600862998921253
ISL,2016-01-01 00:00:00.000,9.538131041890441
ISL,2017-01-01 00:00:00.000,9.527472527472526
ISL,2018-01-01 00:00:00.000,9.746416758544655
ISL,2019-01-01 00:00:00.000,9.75108225108225
ISL,2020-01-01 00:00:00.000,9.628415300546449
ISL,2021-01-01 00:00:00.000,9.628415300546449
ISR,2012-01-01 00:00:00.000,6.622448979591836
ISR,2013-01-01 00:00:00.000,6.554192229038855
ISR,2014-01-01 00:00:00.000,6.800422386483633
ISR,2015-01-01 00:00:00.000,6.860841423948219
ISR,2016-01-01 00:00:00.000,7.153598281417831
ISR,2017-01-01 00:00:00.000,6.857142857142856
ISR,2018-01-01 00:00:00.000,6.923925027563396
ISR,2019-01-01 00:00:00.000,7.077922077922078
ISR,2020-01-01 00:00:00.000,6.939890710382514
ISR,2021-01-01 00:00:00.000,6.939890710382514
ITA,2012-01-01 00:00:00.000,6.591836734693877
ITA,2013-01-01 00:00:00.000,6.564417177914111
ITA,2014-01-01 00:00:00.000,6.504751847940866
ITA,2015-01-01 00:00:00.000,6.407766990291262
ITA,2016-01-01 00:00:00.000,6.562835660580022
ITA,2017-01-01 00:00:00.000,6.5164835164835155
ITA,2018-01-01 00:00:00.000,6.846747519294377
ITA,2019-01-01 00:00:00.000,6.915584415584416
ITA,2020-01-01 00:00:00.000,6.972677595628415
ITA,2021-01-01 00:00:00.000,6.972677595628415
JAM,2012-01-01 00:00:00.000,5.122448979591836
JAM,2013-01-01 00:00:00.000,5.194274028629858
JAM,2014-01-01 00:00:00.000,5.227032734952481
JAM,2015-01-01 00:00:00.000,5.275080906148867
JAM,2016-01-01 00:00:00.000,5.531686358754029
JAM,2017-01-01 00:00:00.000,5.703296703296702
JAM,2018-01-01 00:00:00.000,6.063947078280044
JAM,2019-01-01 00:00:00.000,6.082251082251082
JAM,2020-01-01 00:00:00.000,6.076502732240437
JAM,2021-01-01 00:00:00.000,6.076502732240437
JOR,2012-01-01 00:00:00.000,4.76530612244898
JOR,2013-01-01 00:00:00.000,4.734151329243354
JOR,2014-01-01 00:00:00.000,4.952481520591341
JOR,2015-01-01 00:00:00.000,5.037756202804747
JOR,2016-01-01 00:00:00.000,5.091299677765844
JOR,2017-01-01 00:00:00.000,5.208791208791207
JOR,2018-01-01 00:00:00.000,5.292171995589857
JOR,2019-01-01 00:00:00.000,5.303030303030303
JOR,2020-01-01 00:00:00.000,5.224043715846996
JOR,2021-01-01 00:00:00.000,5.224043715846996
JPN,2012-01-01 00:00:00.000,8.571428571428573
JPN,2013-01-01 00:00:00.000,8.803680981595091
JPN,2014-01-01 00:00:00.000,8.94403379091869
JPN,2015-01-01 00:00:00.000,8.83495145631068
JPN,2016-01-01 00:00:00.000,8.764769065520948
JPN,2017-01-01 00:00:00.000,8.868131868131867
JPN,2018-01-01 00:00:00.000,8.86438809261301
JPN,2019-01-01 00:00:00.000,8.863636363636362
JPN,2020-01-01 00:00:00.000,8.797814207650275
JPN,2021-01-01 00:00:00.000,8.797814207650275
KAZ,2012-01-01 00:00:00.000,4.122448979591836
KAZ,2013-01-01 00:00:00.000,4.059304703476482
KAZ,2014-01-01 00:00:00.000,4.424498416050686
KAZ,2015-01-01 00:00:00.000,4.433656957928802
KAZ,2016-01-01 00:00:00.000,4.532760472610097
KAZ,2017-01-01 00:00:00.000,4.472527472527472
KAZ,2018-01-01 00:00:00.000,4.785005512679161
KAZ,2019-01-01 00:00:00.000,4.880952380952381
KAZ,2020-01-01 00:00:00.000,4.896174863387978
KAZ,2021-01-01 00:00:00.000,4.896174863387978
KEN,2012-01-01 00:00:00.000,2.8979591836734695
KEN,2013-01-01 00:00:00.000,3.0879345603271986
KEN,2014-01-01 00:00:00.000,3.284054910242872
KEN,2015-01-01 00:00:00.000,3.1067961165048548
KEN,2016-01-01 00:00:00.000,3.168635875402794
KEN,2017-01-01 00:00:00.000,3.142857142857143
KEN,2018-01-01 00:00:00.000,3.2083792723263507
KEN,2019-01-01 00:00:00.000,3.3766233766233764
KEN,2020-01-01 00:00:00.000,3.4535519125683063
KEN,2021-01-01 00:00:00.000,3.4535519125683063
KGZ,2012-01-01 00:00:00.000,2.959183673469388
KGZ,2013-01-01 00:00:00.000,3.006134969325154
KGZ,2014-01-01 00:00:00.000,3.273495248152059
KGZ,2015-01-01 00:00:00.000,3.1175836030204964
KGZ,2016-01-01 00:00:00.000,3.35123523093448
KGZ,2017-01-01 00:00:00.000,3.505494505494505
KGZ,2018-01-01 00:00:00.000,3.7375964718853365
KGZ,2019-01-01 00:00:00.000,4.036796536796537
KGZ,2020-01-01 00:00:00.000,3.7486338797814214
KGZ,2021-01-01 00:00:00.000,3.7486338797814214
KHM,2012-01-01 00:00:00.000,2.959183673469388
KHM,2013-01-01 00:00:00.000,2.903885480572597
KHM,2014-01-01 00:00:00.000,3.0095036958817314
KHM,2015-01-01 00:00:00.000,2.9341963322545848
KHM,2016-01-01 00:00:00.000,3.2116004296455434
KHM,2017-01-01 00:00:00.000,3.0219780219780215
KHM,2018-01-01 00:00:00.000,3.031973539140022
KHM,2019-01-01 00:00:00.000,3.0844155844155843
KHM,2020-01-01 00:00:00.000,2.939890710382514
KHM,2021-01-01 00:00:00.000,2.939890710382514
KIR,2012-01-01 00:00:00.000,5.714285714285714
KIR,2013-01-01 00:00:00.000,5.695296523517383
KIR,2014-01-01 00:00:00.000,5.575501583949314
KIR,2015-01-01 00:00:00.000,5.512405609492988
KIR,2016-01-01 00:00:00.000,5.853920515574652
KIR,2017-01-01 00:00:00.000,6.087912087912088
KIR,2018-01-01 00:00:00.000,6.427783902976847
KIR,2019-01-01 00:00:00.000,6.774891774891775
KIR,2020-01-01 00:00:00.000,6.885245901639344
KIR,2021-01-01 00:00:00.000,6.885245901639344
KNA,2012-01-01 00:00:00.000,7.612244897959183
KNA,2013-01-01 00:00:00.000,7.576687116564417
KNA,2014-01-01 00:00:00.000,6.853220696937698
KNA,2015-01-01 00:00:00.000,7.108953613807983
KNA,2016-01-01 00:00:00.000,7.271750805585393
KNA,2017-01-01 00:00:00.000,7.34065934065934
KNA,2018-01-01 00:00:00.000,7.364939360529219
KNA,2019-01-01 00:00:00.000,7.2727272727272725
KNA,2020-01-01 00:00:00.000,7.355191256830603
KNA,2021-01-01 00:00:00.000,7.355191256830603
KOR,2012-01-01 00:00:00.000,7.418367346938775
KOR,2013-01-01 00:00:00.000,7.402862985685072
KOR,2014-01-01 00:00:00.000,7.391763463569165
KOR,2015-01-01 00:00:00.000,7.2599784250269686
KOR,2016-01-01 00:00:00.000,7.486573576799142
KOR,2017-01-01 00:00:00.000,7.68131868131868
KOR,2018-01-01 00:00:00.000,8.059536934950387
KOR,2019-01-01 00:00:00.000,8.03030303030303
KOR,2020-01-01 00:00:00.000,8.021857923497269
KOR,2021-01-01 00:00:00.000,8.021857923497269
KWT,2012-01-01 00:00:00.000,5.73469387755102
KWT,2013-01-01 00:00:00.000,5.766871165644172
KWT,2014-01-01 00:00:00.000,5.638859556494192
KWT,2015-01-01 00:00:00.000,5.415318230852211
KWT,2016-01-01 00:00:00.000,5.574650912996779
KWT,2017-01-01 00:00:00.000,5.802197802197801
KWT,2018-01-01 00:00:00.000,6.0859977949283355
KWT,2019-01-01 00:00:00.000,6.179653679653679
KWT,2020-01-01 00:00:00.000,6.251366120218579
KWT,2021-01-01 00:00:00.000,6.251366120218579
LAO,2012-01-01 00:00:00.000,2.8877551020408165
LAO,2013-01-01 00:00:00.000,2.94478527607362
LAO,2014-01-01 00:00:00.000,3.167898627243928
LAO,2015-01-01 00:00:00.000,3.0204962243797198
LAO,2016-01-01 00:00:00.000,3.0719656283566064
LAO,2017-01-01 00:00:00.000,2.945054945054945
LAO,2018-01-01 00:00:00.000,3.1201764057331864
LAO,2019-01-01 00:00:00.000,3.116883116883117
LAO,2020-01-01 00:00:00.000,3.300546448087432
LAO,2021-01-01 00:00:00.000,3.300546448087432
LBN,2012-01-01 00:00:00.000,3.918367346938776
LBN,2013-01-01 00:00:00.000,3.9775051124744385
LBN,2014-01-01 00:00:00.000,3.9281942977824706
LBN,2015-01-01 00:00:00.000,3.8727076591154264
LBN,2016-01-01 00:00:00.000,3.8882921589688517
LBN,2017-01-01 00:00:00.000,3.7912087912087906
LBN,2018-01-01 00:00:00.000,3.9470782800441016
LBN,2019-01-01 00:00:00.000,3.8636363636363638
LBN,2020-01-01 00:00:00.000,3.879781420765027
LBN,2021-01-01 00:00:00.000,3.879781420765027
LBR,2012-01-01 00:00:00.000,3.3469387755102042
LBR,2013-01-01 00:00:00.000,3.2106339468302663
LBR,2014-01-01 00:00:00.000,3.21013727560718
LBR,2015-01-01 00:00:00.000,3.1391585760517797
LBR,2016-01-01 00:00:00.000,3.43716433941998
LBR,2017-01-01 00:00:00.000,3.516483516483516
LBR,2018-01-01 00:00:00.000,3.5722160970231536
LBR,2019-01-01 00:00:00.000,3.560606060606061
LBR,2020-01-01 00:00:00.000,3.5846994535519134
LBR,2021-01-01 00:00:00.000,3.5846994535519134
LBY,2012-01-01 00:00:00.000,2.275510204081633
LBY,2013-01-01 00:00:00.000,1.9222903885480573
LBY,2014-01-01 00:00:00.000,1.4149947201689548
LBY,2015-01-01 00:00:00.000,1.132686084142395
LBY,2016-01-01 00:00:00.000,0.9559613319011818
LBY,2017-01-01 00:00:00.000,0.8131868131868131
LBY,2018-01-01 00:00:00.000,0.8379272326350606
LBY,2019-01-01 00:00:00.000,0.7683982683982682
LBY,2020-01-01 00:00:00.000,0.7868852459016393
LBY,2021-01-01 00:00:00.000,0.7868852459016393
LCA,2012-01-01 00:00:00.000,6.959183673469387
LCA,2013-01-01 00:00:00.000,6.952965235173824
LCA,2014-01-01 00:00:00.000,6.6948257655755015
LCA,2015-01-01 00:00:00.000,6.752966558791802
LCA,2016-01-01 00:00:00.000,6.809881847475834
LCA,2017-01-01 00:00:00.000,6.758241758241756
LCA,2018-01-01 00:00:00.000,6.835722160970231
LCA,2019-01-01 00:00:00.000,6.883116883116883
LCA,2020-01-01 00:00:00.000,6.885245901639344
LCA,2021-01-01 00:00:00.000,6.885245901639344
LIE,2012-01-01 00:00:00.000,9.39795918367347
LIE,2013-01-01 00:00:00.000,9.458077709611452
LIE,2014-01-01 00:00:00.000,9.778247096092922
LIE,2015-01-01 00:00:00.000,9.719525350593312
LIE,2016-01-01 00:00:00.000,9.667024704618692
LIE,2017-01-01 00:00:00.000,9.714285714285714
LIE,2018-01-01 00:00:00.000,9.812568908489526
LIE,2019-01-01 00:00:00.000,9.805194805194805
LIE,2020-01-01 00:00:00.000,9.85792349726776
LIE,2021-01-01 00:00:00.000,9.85792349726776
LKA,2012-01-01 00:00:00.000,3.806122448979592
LKA,2013-01-01 00:00:00.000,3.7321063394683027
LKA,2014-01-01 00:00:00.000,3.780359028511087
LKA,2015-01-01 00:00:00.000,4.1855447680690405
LKA,2016-01-01 00:00:00.000,4.382384532760473
LKA,2017-01-01 00:00:00.000,4.3076923076923075
LKA,2018-01-01 00:00:00.000,4.553472987872105
LKA,2019-01-01 00:00:00.000,4.567099567099567
LKA,2020-01-01 00:00:00.000,4.743169398907105
LKA,2021-01-01 00:00:00.000,4.743169398907105
LSO,2012-01-01 00:00:00.000,4.73469387755102
LSO,2013-01-01 00:00:00.000,4.938650306748467
LSO,2014-01-01 00:00:00.000,4.730728616684266
LSO,2015-01-01 00:00:00.000,4.617044228694714
LSO,2016-01-01 00:00:00.000,4.704618689581097
