Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,42150.6981408821,42485.5860695397,43449.0917173139,47447.5889322667,45071.0743234873,41146.0773555246,40621.334478632,43306.3083049317,42747.080460496,40318.5575660493,46510.2827819127
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,50065.9665041742,51784.4185738837,53291.1276891406,55123.8497869046,56762.7294515989,57866.7449341091,59907.754260885,62823.309438197,65120.3946628653,63530.633483909,70248.6290002242
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,14267.5843060166,15206.8726201223,17015.1347609149,16875.506193165,15655.936997552,16766.4252588402,18769.787523012,18825.2838068916,17859.9314960921,15619.5426555695,17313.1883484186
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2051.12951516418,2267.62327535512,2419.71870345484,2628.46000757936,2753.97107219949,2704.67718798168,1916.76464246779,1597.0683366109,1784.00981608195,1749.65581532206,1983.06472288992
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,3064.7500702517,2906.34246130818,2877.44452801285,2861.20218157438,2643.88608538737,2757.20330593386,3032.19795770056,3076.8353148388,3076.58988588361,2877.52017323582,2996.62106154483
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,10877.1123638816,12937.9275972349,12433.9807853398,15975.7293753361,..,..,..,..,..,..,..
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,1953.55697860752,2190.23228396054,2367.4995386408,2558.7789242001,2595.23497870737,2760.71710527049,2992.07174150097,3267.22500852051,3491.09127354876,3586.34730171843,3756.48912117326
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,38997.1373164651,37795.3192590675,34597.9766940328,33045.3643795999,34007.3529411765,35324.9748874586,35365.0693039774,36653.8630480089,38596.0307118282,39552.1685953523,..
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2880.79843707909,3067.43872735614,3315.29753909282,3352.11259506043,3272.15432360708,3527.61382413178,3620.36048715937,3562.33094270256,3656.85827137011,3233.56863835858,3663.96905468875
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,1284.61763539287,1349.99029491959,1497.7479410273,1557.60140563182,1488.41648208462,1069.81712249613,893.716572852695,701.714877767947,..,..,..
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1644.45683054452,1729.64747097057,1840.32055335789,1724.57621968232,1307.90964916032,1249.92314348406,1495.75213841021,1475.20453821416,1268.12094056241,956.831363865706,1137.34363269164
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,1082.61577402053,1290.19395595933,1408.36780957465,1407.03429326432,1410.32917419555,1421.78778932994,1192.10701204487,2269.17701232332,1421.86859641758,1372.69667433317,1773.92041088078
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,1792.90750512756,1759.18239469392,1730.39468555029,1719.18372097247,1538.55226805656,1443.69237090812,1628.58678812124,1564.73433998697,1512.2705529912,1363.54074100996,1549.77272965144
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,1856.68766916914,1953.40703302973,2149.29521922384,2243.2714641609,1876.62348318848,1645.02376743667,1585.91193032787,1731.31179201546,1749.30331701118,1683.43639098491,1757.03062622138
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,6826.51552045642,7327.26882603476,7307.37301728693,7276.42899854934,6245.78778494805,6062.68155691884,6132.42835385013,6474.29534015992,6384.06632128077,5545.45524618957,6271.31900080308
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,9948.83893143998,10417.9381972033,10542.7861465615,10711.7791084348,10473.834450072,9781.00881561088,10075.8307234239,10353.116449379,10429.3320396051,8851.42495915637,10063.6912979586
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,13970.0668891617,13075.728989393,13662.2410947698,14132.7679709667,12520.3364891967,12781.9321126976,14224.8577789182,16086.3182550395,16358.4741498916,16293.8000324588,18751.026511843
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3248.91217347131,3346.1088899292,3344.65579580508,3411.09671053088,3199.51964624213,3257.90121165383,3472.69762430483,3467.17819752254,3489.17024987092,3215.09292533334,3703.90012266414
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,8890.70399886466,9435.96166320117,9468.43989381281,9694.44878542979,9586.90102723108,9854.94632871873,10452.7190352562,11310.4988757878,11482.5316836638,11475.4625106863,13041.7811855841
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,4860.8712070876,5376.041081452,5882.27240598661,6291.46486419249,6501.86882881589,6591.28234259783,7149.20764686243,7944.55123362633,8169.16783730136,8262.4792534288,9771.6482057467
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,4916.02631206543,5436.75023693747,5948.44094855294,6362.01186907747,6574.56465570346,6664.79603276875,7228.76266557213,8032.79890886331,8259.79560508292,8354.06518215147,9880.09606977467
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,40656.4414229299,37594.922746854,39119.9773324278,39913.1251181574,34388.8100100187,35164.067063767,37157.1132620842,40045.5660233161,39182.5483400922,38159.7299117802,42450.1537720293
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,26148.3810084467,25090.215975511,26086.2723067211,26316.5993060474,22556.5736435145,22379.6483458232,23643.4004470588,25243.7947296066,24870.2619868165,23984.2787277322,27152.4712288326
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,9625.51745022251,10208.4653502244,10750.4500674349,9890.46105678793,7458.33504588883,7044.3362886349,7864.64506529107,7994.78016760654,8129.88601672878,7441.46530668546,8758.93855271138
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,10028.638042347,10421.1883326337,10962.4663487389,10294.9868654034,7993.44005151042,7640.69128859774,8532.43486668033,8870.39704955585,9019.71737353636,8423.19600153735,9842.05226527455
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,35768.2898913506,33170.5130990055,34564.1156811497,35278.8076893923,30484.5278875559,31175.1505246881,33089.2284586656,35751.2199668968,35079.4691496775,34330.3665256275,38411.062779601
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,2109.70342698978,2307.06855878978,2337.38872226404,2423.7327408166,1891.18227274028,1744.35832922474,1805.53759656673,1858.1329561773,1884.58157651474,1716.21638516599,1796.39629429673
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,898.531790183102,905.246190811676,979.638019367479,1011.66291802612,953.176760946949,973.216094452164,1049.36357479672,972.316017641575,978.494647900052,958.439861836993,1035.70164847096
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,41697.6194655121,41493.9158499049,41764.5362279726,42419.5449268926,39819.1878688144,40441.4389563331,42081.1109802312,44527.6104120207,44723.9289448888,43415.6766809454,48225.2412096793
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,5307.18646570888,5580.76044883474,5824.3429735727,5958.70580987827,5523.81403262613,5513.31332072258,6030.58787844467,6361.33773813278,6446.5746043968,6159.53415914242,7235.96126958022
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,4310.45119185024,4516.54153071416,4711.13915176515,4821.93564420413,4471.99644993102,4455.81548857443,4838.50234243306,5076.59298553479,5125.97880004818,4888.96620866939,5684.92707423063
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,1698.70038991549,1833.19245379191,1953.69016907062,2083.1837451258,1930.46018693705,1818.40497244132,1751.50761038892,1874.94756640788,1827.16847357077,1719.89506474412,1842.77104941479
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,991.587570773182,977.477085607876,1038.68109443523,1086.9636516692,1070.69025990807,1134.24480894546,1218.49338828447,1187.65738824009,1214.40297454728,1206.83008130236,1281.63432040352
