"iso3","year","soc_score"
EGY,2016-01-01 00:00:00.000,5.29715762273902
EGY,2017-01-01 00:00:00.000,5.430809399477807
EGY,2018-01-01 00:00:00.000,5.73490813648294
EGY,2019-01-01 00:00:00.000,6.090651558073656
EGY,2020-01-01 00:00:00.000,6.107193229901269
EGY,2021-01-01 00:00:00.000,5.9869281045751634
ERI,2012-01-01 00:00:00.000,3.481894150417827
ERI,2013-01-01 00:00:00.000,3.4120734908136487
ERI,2014-01-01 00:00:00.000,3.495400788436268
ERI,2015-01-01 00:00:00.000,3.482260183968463
ERI,2016-01-01 00:00:00.000,3.540051679586564
ERI,2017-01-01 00:00:00.000,3.6292428198433426
ERI,2018-01-01 00:00:00.000,3.7532808398950133
ERI,2019-01-01 00:00:00.000,3.6260623229461766
ERI,2020-01-01 00:00:00.000,3.6671368124118473
ERI,2021-01-01 00:00:00.000,3.816993464052287
ESP,2012-01-01 00:00:00.000,6.392757660167129
ESP,2013-01-01 00:00:00.000,6.167979002624673
ESP,2014-01-01 00:00:00.000,6.320630749014455
ESP,2015-01-01 00:00:00.000,6.465177398160316
ESP,2016-01-01 00:00:00.000,6.770025839793282
ESP,2017-01-01 00:00:00.000,7.062663185378591
ESP,2018-01-01 00:00:00.000,7.309711286089239
ESP,2019-01-01 00:00:00.000,8.229461756373938
ESP,2020-01-01 00:00:00.000,8.152327221438647
ESP,2021-01-01 00:00:00.000,7.516339869281046
EST,2012-01-01 00:00:00.000,7.465181058495821
EST,2013-01-01 00:00:00.000,7.6115485564304475
EST,2014-01-01 00:00:00.000,7.792378449408673
EST,2015-01-01 00:00:00.000,7.871222076215506
EST,2016-01-01 00:00:00.000,7.868217054263567
EST,2017-01-01 00:00:00.000,7.989556135770236
EST,2018-01-01 00:00:00.000,8.1496062992126
EST,2019-01-01 00:00:00.000,8.24362606232295
EST,2020-01-01 00:00:00.000,8.180535966149506
EST,2021-01-01 00:00:00.000,8.117647058823529
ETH,2012-01-01 00:00:00.000,5.208913649025069
ETH,2013-01-01 00:00:00.000,5.459317585301838
ETH,2014-01-01 00:00:00.000,5.269382391590014
ETH,2015-01-01 00:00:00.000,5.479632063074902
ETH,2016-01-01 00:00:00.000,5.568475452196384
ETH,2017-01-01 00:00:00.000,5.91383812010444
ETH,2018-01-01 00:00:00.000,5.669291338582677
ETH,2019-01-01 00:00:00.000,5.311614730878189
ETH,2020-01-01 00:00:00.000,5.41607898448519
ETH,2021-01-01 00:00:00.000,5.738562091503267
FIN,2012-01-01 00:00:00.000,8.1058495821727
FIN,2013-01-01 00:00:00.000,7.952755905511811
FIN,2014-01-01 00:00:00.000,7.923784494086728
FIN,2015-01-01 00:00:00.000,7.83180026281209
FIN,2016-01-01 00:00:00.000,7.906976744186048
FIN,2017-01-01 00:00:00.000,7.924281984334206
FIN,2018-01-01 00:00:00.000,8.11023622047244
FIN,2019-01-01 00:00:00.000,8.371104815864026
FIN,2020-01-01 00:00:00.000,8.37799717912553
FIN,2021-01-01 00:00:00.000,8.209150326797383
FJI,2012-01-01 00:00:00.000,7.158774373259051
FJI,2013-01-01 00:00:00.000,6.797900262467191
FJI,2014-01-01 00:00:00.000,7.122207621550592
FJI,2015-01-01 00:00:00.000,7.082785808147175
FJI,2016-01-01 00:00:00.000,6.925064599483205
FJI,2017-01-01 00:00:00.000,7.023498694516972
FJI,2018-01-01 00:00:00.000,6.929133858267716
FJI,2019-01-01 00:00:00.000,6.89801699716714
FJI,2020-01-01 00:00:00.000,6.82651622002821
FJI,2021-01-01 00:00:00.000,6.797385620915032
FRA,2012-01-01 00:00:00.000,7.785515320334261
FRA,2013-01-01 00:00:00.000,7.585301837270341
FRA,2014-01-01 00:00:00.000,7.608409986859396
FRA,2015-01-01 00:00:00.000,7.516425755584757
FRA,2016-01-01 00:00:00.000,7.596899224806203
FRA,2017-01-01 00:00:00.000,7.689295039164492
FRA,2018-01-01 00:00:00.000,7.808398950131234
FRA,2019-01-01 00:00:00.000,8.186968838526914
FRA,2020-01-01 00:00:00.000,8.152327221438647
FRA,2021-01-01 00:00:00.000,7.973856209150327
FSM,2012-01-01 00:00:00.000,4.164345403899722
FSM,2013-01-01 00:00:00.000,4.593175853018373
FSM,2014-01-01 00:00:00.000,4.625492772667542
FSM,2015-01-01 00:00:00.000,4.651773981603154
FSM,2016-01-01 00:00:00.000,4.7416020671834636
FSM,2017-01-01 00:00:00.000,4.530026109660575
FSM,2018-01-01 00:00:00.000,4.383202099737533
FSM,2019-01-01 00:00:00.000,3.7677053824362616
FSM,2020-01-01 00:00:00.000,3.7799717912552886
FSM,2021-01-01 00:00:00.000,4.470588235294118
GAB,2012-01-01 00:00:00.000,4.178272980501392
GAB,2013-01-01 00:00:00.000,3.8057742782152237
GAB,2014-01-01 00:00:00.000,4.060446780551906
GAB,2015-01-01 00:00:00.000,3.66622864651774
GAB,2016-01-01 00:00:00.000,4.056847545219639
GAB,2017-01-01 00:00:00.000,4.556135770234988
GAB,2018-01-01 00:00:00.000,4.540682414698162
GAB,2019-01-01 00:00:00.000,5.609065155807368
GAB,2020-01-01 00:00:00.000,5.881523272214387
GAB,2021-01-01 00:00:00.000,4.862745098039216
GBR,2012-01-01 00:00:00.000,8.050139275766016
GBR,2013-01-01 00:00:00.000,7.9921259842519685
GBR,2014-01-01 00:00:00.000,8.226018396846255
GBR,2015-01-01 00:00:00.000,8.23915900131406
GBR,2016-01-01 00:00:00.000,8.346253229974161
GBR,2017-01-01 00:00:00.000,8.43342036553525
GBR,2018-01-01 00:00:00.000,8.477690288713912
GBR,2019-01-01 00:00:00.000,8.441926345609067
GBR,2020-01-01 00:00:00.000,8.37799717912553
GBR,2021-01-01 00:00:00.000,8.431372549019608
GEO,2012-01-01 00:00:00.000,5.696378830083564
GEO,2013-01-01 00:00:00.000,5.695538057742782
GEO,2014-01-01 00:00:00.000,6.031537450722734
GEO,2015-01-01 00:00:00.000,6.202365308804206
GEO,2016-01-01 00:00:00.000,6.36950904392765
GEO,2017-01-01 00:00:00.000,6.671018276762403
GEO,2018-01-01 00:00:00.000,6.83727034120735
GEO,2019-01-01 00:00:00.000,7.37960339943343
GEO,2020-01-01 00:00:00.000,7.306064880112834
GEO,2021-01-01 00:00:00.000,7.071895424836601
GHA,2012-01-01 00:00:00.000,6.295264623955431
GHA,2013-01-01 00:00:00.000,5.669291338582678
GHA,2014-01-01 00:00:00.000,5.80814717477004
GHA,2015-01-01 00:00:00.000,5.939553219448095
GHA,2016-01-01 00:00:00.000,6.098191214470285
GHA,2017-01-01 00:00:00.000,6.0313315926892965
GHA,2018-01-01 00:00:00.000,5.918635170603674
GHA,2019-01-01 00:00:00.000,5.779036827195469
GHA,2020-01-01 00:00:00.000,5.867418899858957
GHA,2021-01-01 00:00:00.000,6.091503267973856
GIN,2012-01-01 00:00:00.000,2.089136490250696
GIN,2013-01-01 00:00:00.000,2.834645669291339
GIN,2014-01-01 00:00:00.000,2.6412614980289093
GIN,2015-01-01 00:00:00.000,2.641261498028909
GIN,2016-01-01 00:00:00.000,3.0490956072351434
GIN,2017-01-01 00:00:00.000,2.8328981723237603
GIN,2018-01-01 00:00:00.000,3.2020997375328086
GIN,2019-01-01 00:00:00.000,2.5070821529745047
GIN,2020-01-01 00:00:00.000,2.5811001410437235
GIN,2021-01-01 00:00:00.000,2.888888888888889
GMB,2012-01-01 00:00:00.000,3.7325905292479105
GMB,2013-01-01 00:00:00.000,3.5826771653543306
GMB,2014-01-01 00:00:00.000,3.7450722733245727
GMB,2015-01-01 00:00:00.000,3.7056504599211566
GMB,2016-01-01 00:00:00.000,3.746770025839795
GMB,2017-01-01 00:00:00.000,3.785900783289818
GMB,2018-01-01 00:00:00.000,3.9632545931758534
GMB,2019-01-01 00:00:00.000,4.107648725212465
GMB,2020-01-01 00:00:00.000,4.174894217207335
GMB,2021-01-01 00:00:00.000,4.052287581699346
GNB,2012-01-01 00:00:00.000,2.0612813370473537
GNB,2013-01-01 00:00:00.000,2.545931758530184
GNB,2014-01-01 00:00:00.000,2.273324572930355
GNB,2015-01-01 00:00:00.000,2.3521681997371884
GNB,2016-01-01 00:00:00.000,2.2093023255813957
GNB,2017-01-01 00:00:00.000,2.7284595300261105
GNB,2018-01-01 00:00:00.000,2.7690288713910762
GNB,2019-01-01 00:00:00.000,2.521246458923513
GNB,2020-01-01 00:00:00.000,2.6234132581100145
GNB,2021-01-01 00:00:00.000,2.941176470588235
GNQ,2012-01-01 00:00:00.000,2.325905292479108
GNQ,2013-01-01 00:00:00.000,2.270341207349081
GNQ,2014-01-01 00:00:00.000,2.3127463863337714
GNQ,2015-01-01 00:00:00.000,2.286465177398161
GNQ,2016-01-01 00:00:00.000,2.286821705426357
GNQ,2017-01-01 00:00:00.000,2.323759791122716
GNQ,2018-01-01 00:00:00.000,2.4146981627296586
GNQ,2019-01-01 00:00:00.000,2.3654390934844205
GNQ,2020-01-01 00:00:00.000,2.4118476727785616
GNQ,2021-01-01 00:00:00.000,2.5751633986928106
GRC,2012-01-01 00:00:00.000,6.114206128133704
GRC,2013-01-01 00:00:00.000,5.669291338582678
GRC,2014-01-01 00:00:00.000,5.742444152431013
GRC,2015-01-01 00:00:00.000,5.781865965834429
GRC,2016-01-01 00:00:00.000,5.943152454780364
GRC,2017-01-01 00:00:00.000,6.187989556135772
GRC,2018-01-01 00:00:00.000,6.548556430446195
GRC,2019-01-01 00:00:00.000,7.7195467422096335
GRC,2020-01-01 00:00:00.000,7.79971791255289
GRC,2021-01-01 00:00:00.000,7.1764705882352935
GRD,2012-01-01 00:00:00.000,4.916434540389972
GRD,2013-01-01 00:00:00.000,5.0524934383202105
GRD,2014-01-01 00:00:00.000,5.059132720105126
GRD,2015-01-01 00:00:00.000,5.006570302233904
GRD,2016-01-01 00:00:00.000,5.103359173126616
GRD,2017-01-01 00:00:00.000,5.065274151436032
GRD,2018-01-01 00:00:00.000,5.065616797900263
GRD,2019-01-01 00:00:00.000,4.419263456090652
GRD,2020-01-01 00:00:00.000,4.372355430183356
GRD,2021-01-01 00:00:00.000,5.019607843137255
GTM,2012-01-01 00:00:00.000,7.5905292479108635
GTM,2013-01-01 00:00:00.000,7.716535433070867
GTM,2014-01-01 00:00:00.000,7.805519053876479
GTM,2015-01-01 00:00:00.000,8.173455978975033
GTM,2016-01-01 00:00:00.000,8.19121447028424
GTM,2017-01-01 00:00:00.000,8.198433420365538
GTM,2018-01-01 00:00:00.000,8.293963254593177
GTM,2019-01-01 00:00:00.000,8.073654390934847
GTM,2020-01-01 00:00:00.000,7.884344146685472
GTM,2021-01-01 00:00:00.000,8.03921568627451
GUY,2012-01-01 00:00:00.000,5.473537604456823
GUY,2013-01-01 00:00:00.000,5.826771653543307
GUY,2014-01-01 00:00:00.000,6.202365308804206
GUY,2015-01-01 00:00:00.000,6.084099868593956
GUY,2016-01-01 00:00:00.000,6.188630490956074
GUY,2017-01-01 00:00:00.000,6.096605744125327
GUY,2018-01-01 00:00:00.000,5.944881889763779
GUY,2019-01-01 00:00:00.000,6.572237960339946
GUY,2020-01-01 00:00:00.000,6.6713681241184775
GUY,2021-01-01 00:00:00.000,6.0130718954248366
HND,2012-01-01 00:00:00.000,7.646239554317548
HND,2013-01-01 00:00:00.000,7.677165354330709
HND,2014-01-01 00:00:00.000,8.107752956636006
HND,2015-01-01 00:00:00.000,8.134034165571615
HND,2016-01-01 00:00:00.000,7.545219638242894
HND,2017-01-01 00:00:00.000,7.676240208877285
HND,2018-01-01 00:00:00.000,8.097112860892388
HND,2019-01-01 00:00:00.000,7.84702549575071
HND,2020-01-01 00:00:00.000,8.251057827926658
HND,2021-01-01 00:00:00.000,8.065359477124183
HRV,2012-01-01 00:00:00.000,6.754874651810583
HRV,2013-01-01 00:00:00.000,6.496062992125985
HRV,2014-01-01 00:00:00.000,6.491458607095927
HRV,2015-01-01 00:00:00.000,6.491458607095927
HRV,2016-01-01 00:00:00.000,6.847545219638244
HRV,2017-01-01 00:00:00.000,7.023498694516972
HRV,2018-01-01 00:00:00.000,7.388451443569553
HRV,2019-01-01 00:00:00.000,7.733711048158643
HRV,2020-01-01 00:00:00.000,7.65867418899859
HRV,2021-01-01 00:00:00.000,7.450980392156863
HTI,2012-01-01 00:00:00.000,2.7576601671309184
HTI,2013-01-01 00:00:00.000,2.9133858267716537
HTI,2014-01-01 00:00:00.000,2.9040735873850205
HTI,2015-01-01 00:00:00.000,3.1668856767411304
HTI,2016-01-01 00:00:00.000,3.06201550387597
HTI,2017-01-01 00:00:00.000,3.3420365535248053
HTI,2018-01-01 00:00:00.000,3.3070866141732287
HTI,2019-01-01 00:00:00.000,3.7252124645892364
HTI,2020-01-01 00:00:00.000,3.8504936530324407
HTI,2021-01-01 00:00:00.000,3.4509803921568634
HUN,2012-01-01 00:00:00.000,6.9777158774373245
HUN,2013-01-01 00:00:00.000,6.902887139107612
HUN,2014-01-01 00:00:00.000,7.2404730617608415
HUN,2015-01-01 00:00:00.000,7.227332457293036
HUN,2016-01-01 00:00:00.000,7.571059431524549
HUN,2017-01-01 00:00:00.000,7.663185378590079
HUN,2018-01-01 00:00:00.000,7.808398950131234
HUN,2019-01-01 00:00:00.000,7.733711048158643
HUN,2020-01-01 00:00:00.000,7.63046544428773
HUN,2021-01-01 00:00:00.000,7.76470588235294
IDN,2012-01-01 00:00:00.000,7.298050139275766
IDN,2013-01-01 00:00:00.000,7.36220472440945
IDN,2014-01-01 00:00:00.000,7.424441524310119
IDN,2015-01-01 00:00:00.000,7.6478318002628125
IDN,2016-01-01 00:00:00.000,7.77777777777778
IDN,2017-01-01 00:00:00.000,7.375979112271542
IDN,2018-01-01 00:00:00.000,7.690288713910761
IDN,2019-01-01 00:00:00.000,7.507082152974506
IDN,2020-01-01 00:00:00.000,7.320169252468266
IDN,2021-01-01 00:00:00.000,7.464052287581698
IND,2012-01-01 00:00:00.000,5.863509749303621
IND,2013-01-01 00:00:00.000,6.010498687664041
IND,2014-01-01 00:00:00.000,6.031537450722734
IND,2015-01-01 00:00:00.000,6.084099868593956
IND,2016-01-01 00:00:00.000,6.214470284237727
IND,2017-01-01 00:00:00.000,6.318537859007833
IND,2018-01-01 00:00:00.000,6.496062992125984
IND,2019-01-01 00:00:00.000,6.487252124645893
IND,2020-01-01 00:00:00.000,6.544428772919605
IND,2021-01-01 00:00:00.000,6.6535947712418295
IRL,2012-01-01 00:00:00.000,7.451253481894149
IRL,2013-01-01 00:00:00.000,7.467191601049869
IRL,2014-01-01 00:00:00.000,7.660972404730618
IRL,2015-01-01 00:00:00.000,7.792378449408673
IRL,2016-01-01 00:00:00.000,8.02325581395349
IRL,2017-01-01 00:00:00.000,8.250652741514362
IRL,2018-01-01 00:00:00.000,8.398950131233594
IRL,2019-01-01 00:00:00.000,8.569405099150144
IRL,2020-01-01 00:00:00.000,8.5049365303244
IRL,2021-01-01 00:00:00.000,8.392156862745097
IRN,2012-01-01 00:00:00.000,7.284122562674094
IRN,2013-01-01 00:00:00.000,7.900262467191601
IRN,2014-01-01 00:00:00.000,7.700394218134035
IRN,2015-01-01 00:00:00.000,7.529566360052563
IRN,2016-01-01 00:00:00.000,7.5064599483204155
IRN,2017-01-01 00:00:00.000,7.637075718015668
IRN,2018-01-01 00:00:00.000,7.716535433070866
IRN,2019-01-01 00:00:00.000,8.328611898016998
IRN,2020-01-01 00:00:00.000,8.392101551480959
IRN,2021-01-01 00:00:00.000,7.960784313725489
IRQ,2012-01-01 00:00:00.000,5.710306406685236
IRQ,2013-01-01 00:00:00.000,5.341207349081365
IRQ,2014-01-01 00:00:00.000,5.2825229960578195
IRQ,2015-01-01 00:00:00.000,5.216819973718792
IRQ,2016-01-01 00:00:00.000,5.206718346253231
IRQ,2017-01-01 00:00:00.000,5.065274151436032
IRQ,2018-01-01 00:00:00.000,5.170603674540683
IRQ,2019-01-01 00:00:00.000,5.722379603399434
IRQ,2020-01-01 00:00:00.000,5.782792665726375
IRQ,2021-01-01 00:00:00.000,5.346405228758169
ISL,2012-01-01 00:00:00.000,8.676880222841223
ISL,2013-01-01 00:00:00.000,8.648293963254593
ISL,2014-01-01 00:00:00.000,8.804204993429698
ISL,2015-01-01 00:00:00.000,8.869908015768726
ISL,2016-01-01 00:00:00.000,8.888888888888891
ISL,2017-01-01 00:00:00.000,9.046997389033944
ISL,2018-01-01 00:00:00.000,9.10761154855643
ISL,2019-01-01 00:00:00.000,8.9943342776204
ISL,2020-01-01 00:00:00.000,8.942172073342736
ISL,2021-01-01 00:00:00.000,8.901960784313726
ISR,2012-01-01 00:00:00.000,8.328690807799441
ISR,2013-01-01 00:00:00.000,8.372703412073491
ISR,2014-01-01 00:00:00.000,8.462549277266755
ISR,2015-01-01 00:00:00.000,8.528252299605782
ISR,2016-01-01 00:00:00.000,8.643410852713181
ISR,2017-01-01 00:00:00.000,8.7467362924282
ISR,2018-01-01 00:00:00.000,8.805774278215225
ISR,2019-01-01 00:00:00.000,8.781869688385271
ISR,2020-01-01 00:00:00.000,8.744710860366713
ISR,2021-01-01 00:00:00.000,8.718954248366012
ITA,2012-01-01 00:00:00.000,7.5626740947075195
ITA,2013-01-01 00:00:00.000,7.283464566929135
ITA,2014-01-01 00:00:00.000,7.2667542706964525
ITA,2015-01-01 00:00:00.000,7.253613666228647
ITA,2016-01-01 00:00:00.000,7.338501291989665
ITA,2017-01-01 00:00:00.000,7.441253263707573
ITA,2018-01-01 00:00:00.000,7.664041994750655
ITA,2019-01-01 00:00:00.000,8.172804532577906
ITA,2020-01-01 00:00:00.000,8.110014104372357
ITA,2021-01-01 00:00:00.000,7.803921568627452
JAM,2012-01-01 00:00:00.000,7.005571030640668
JAM,2013-01-01 00:00:00.000,7.125984251968504
JAM,2014-01-01 00:00:00.000,7.319316688567675
JAM,2015-01-01 00:00:00.000,7.174770039421814
JAM,2016-01-01 00:00:00.000,7.183462532299744
JAM,2017-01-01 00:00:00.000,7.297650130548304
JAM,2018-01-01 00:00:00.000,7.5853018372703405
JAM,2019-01-01 00:00:00.000,7.832861189801701
JAM,2020-01-01 00:00:00.000,7.856135401974613
JAM,2021-01-01 00:00:00.000,7.620915032679738
JOR,2012-01-01 00:00:00.000,6.532033426183842
JOR,2013-01-01 00:00:00.000,6.430446194225722
JOR,2014-01-01 00:00:00.000,6.583442838370566
JOR,2015-01-01 00:00:00.000,6.491458607095927
JOR,2016-01-01 00:00:00.000,6.382428940568477
JOR,2017-01-01 00:00:00.000,6.044386422976503
JOR,2018-01-01 00:00:00.000,5.971128608923885
JOR,2019-01-01 00:00:00.000,7.011331444759207
JOR,2020-01-01 00:00:00.000,7.108603667136813
JOR,2021-01-01 00:00:00.000,6.222222222222221
JPN,2012-01-01 00:00:00.000,7.715877437325904
JPN,2013-01-01 00:00:00.000,7.440944881889765
JPN,2014-01-01 00:00:00.000,7.582128777923785
JPN,2015-01-01 00:00:00.000,7.555847568988174
JPN,2016-01-01 00:00:00.000,7.60981912144703
JPN,2017-01-01 00:00:00.000,7.7154046997389045
JPN,2018-01-01 00:00:00.000,7.9002624671916015
JPN,2019-01-01 00:00:00.000,7.76203966005666
JPN,2020-01-01 00:00:00.000,7.71509167842031
JPN,2021-01-01 00:00:00.000,7.934640522875817
KAZ,2012-01-01 00:00:00.000,7.144846796657381
KAZ,2013-01-01 00:00:00.000,7.178477690288714
KAZ,2014-01-01 00:00:00.000,7.2930354796320636
KAZ,2015-01-01 00:00:00.000,7.2930354796320636
KAZ,2016-01-01 00:00:00.000,7.532299741602069
KAZ,2017-01-01 00:00:00.000,7.362924281984334
KAZ,2018-01-01 00:00:00.000,7.637795275590551
KAZ,2019-01-01 00:00:00.000,7.6062322946175644
KAZ,2020-01-01 00:00:00.000,7.418899858956277
KAZ,2021-01-01 00:00:00.000,7.516339869281046
KEN,2012-01-01 00:00:00.000,4.916434540389972
KEN,2013-01-01 00:00:00.000,5.183727034120735
KEN,2014-01-01 00:00:00.000,4.901445466491458
KEN,2015-01-01 00:00:00.000,5.032851511169514
KEN,2016-01-01 00:00:00.000,5.503875968992249
KEN,2017-01-01 00:00:00.000,5.535248041775457
KEN,2018-01-01 00:00:00.000,5.721784776902887
KEN,2019-01-01 00:00:00.000,5.694050991501419
KEN,2020-01-01 00:00:00.000,5.768688293370945
KEN,2021-01-01 00:00:00.000,5.921568627450981
KGZ,2012-01-01 00:00:00.000,7.172701949860723
KGZ,2013-01-01 00:00:00.000,7.178477690288714
KGZ,2014-01-01 00:00:00.000,6.911957950065704
KGZ,2015-01-01 00:00:00.000,7.030223390275953
KGZ,2016-01-01 00:00:00.000,7.260981912144704
KGZ,2017-01-01 00:00:00.000,7.258485639686686
KGZ,2018-01-01 00:00:00.000,7.335958005249343
KGZ,2019-01-01 00:00:00.000,7.407932011331447
KGZ,2020-01-01 00:00:00.000,7.433004231311707
KGZ,2021-01-01 00:00:00.000,7.22875816993464
KHM,2012-01-01 00:00:00.000,5.306406685236768
KHM,2013-01-01 00:00:00.000,5.616797900262467
KHM,2014-01-01 00:00:00.000,5.54533508541393
KHM,2015-01-01 00:00:00.000,5.80814717477004
KHM,2016-01-01 00:00:00.000,6.020671834625324
KHM,2017-01-01 00:00:00.000,6.6449086161879904
KHM,2018-01-01 00:00:00.000,6.522309711286089
KHM,2019-01-01 00:00:00.000,3.2719546742209644
KHM,2020-01-01 00:00:00.000,3.314527503526093
KHM,2021-01-01 00:00:00.000,6.627450980392156
KIR,2012-01-01 00:00:00.000,3.454038997214484
KIR,2013-01-01 00:00:00.000,3.713910761154856
KIR,2014-01-01 00:00:00.000,3.850197109067017
KIR,2015-01-01 00:00:00.000,3.771353482260184
KIR,2016-01-01 00:00:00.000,3.8501291989664095
KIR,2017-01-01 00:00:00.000,3.5900783289817233
KIR,2018-01-01 00:00:00.000,3.89763779527559
KIR,2019-01-01 00:00:00.000,2.974504249291786
KIR,2020-01-01 00:00:00.000,3.6671368124118473
KIR,2021-01-01 00:00:00.000,4.287581699346406
KNA,2012-01-01 00:00:00.000,2.7715877437325904
KNA,2013-01-01 00:00:00.000,2.952755905511811
KNA,2014-01-01 00:00:00.000,3.035479632063075
KNA,2015-01-01 00:00:00.000,3.009198423127464
KNA,2016-01-01 00:00:00.000,3.1653746770025846
KNA,2017-01-01 00:00:00.000,3.1462140992167105
KNA,2018-01-01 00:00:00.000,3.228346456692913
KNA,2019-01-01 00:00:00.000,2.4645892351274794
KNA,2020-01-01 00:00:00.000,2.440056417489423
KNA,2021-01-01 00:00:00.000,3.228758169934641
KOR,2012-01-01 00:00:00.000,7.66016713091922
KOR,2013-01-01 00:00:00.000,7.388451443569554
KOR,2014-01-01 00:00:00.000,7.463863337713535
KOR,2015-01-01 00:00:00.000,7.385019710906702
KOR,2016-01-01 00:00:00.000,7.403100775193801
KOR,2017-01-01 00:00:00.000,7.506527415143605
KOR,2018-01-01 00:00:00.000,7.611548556430447
KOR,2019-01-01 00:00:00.000,7.6203966005665755
KOR,2020-01-01 00:00:00.000,7.588152327221439
KOR,2021-01-01 00:00:00.000,7.777777777777777
KWT,2012-01-01 00:00:00.000,7.7437325905292465
KWT,2013-01-01 00:00:00.000,7.585301837270341
KWT,2014-01-01 00:00:00.000,7.608409986859396
KWT,2015-01-01 00:00:00.000,7.6215505913272015
KWT,2016-01-01 00:00:00.000,7.77777777777778
KWT,2017-01-01 00:00:00.000,7.832898172323761
KWT,2018-01-01 00:00:00.000,7.952755905511812
KWT,2019-01-01 00:00:00.000,7.7903682719546765
KWT,2020-01-01 00:00:00.000,7.65867418899859
KWT,2021-01-01 00:00:00.000,7.8169934640522865
LAO,2012-01-01 00:00:00.000,5.306406685236768
LAO,2013-01-01 00:00:00.000,5.94488188976378
LAO,2014-01-01 00:00:00.000,5.952693823915901
LAO,2015-01-01 00:00:00.000,6.136662286465178
LAO,2016-01-01 00:00:00.000,6.24031007751938
LAO,2017-01-01 00:00:00.000,6.331592689295041
LAO,2018-01-01 00:00:00.000,6.522309711286089
LAO,2019-01-01 00:00:00.000,6.118980169971673
LAO,2020-01-01 00:00:00.000,6.121297602256699
LAO,2021-01-01 00:00:00.000,6.562091503267974
LBN,2012-01-01 00:00:00.000,7.35376044568245
LBN,2013-01-01 00:00:00.000,7.257217847769029
LBN,2014-01-01 00:00:00.000,7.030223390275953
LBN,2015-01-01 00:00:00.000,6.925098554533509
LBN,2016-01-01 00:00:00.000,7.002583979328167
LBN,2017-01-01 00:00:00.000,6.997389033942561
LBN,2018-01-01 00:00:00.000,7.1128608923884515
LBN,2019-01-01 00:00:00.000,7.577903682719549
LBN,2020-01-01 00:00:00.000,7.771509167842031
LBN,2021-01-01 00:00:00.000,7.15032679738562
LBR,2012-01-01 00:00:00.000,2.089136490250696
LBR,2013-01-01 00:00:00.000,2.1259842519685046
LBR,2014-01-01 00:00:00.000,2.325886990801577
LBR,2015-01-01 00:00:00.000,2.549277266754271
LBR,2016-01-01 00:00:00.000,2.64857881136951
LBR,2017-01-01 00:00:00.000,2.859007832898173
LBR,2018-01-01 00:00:00.000,2.821522309711286
LBR,2019-01-01 00:00:00.000,2.280453257790369
LBR,2020-01-01 00:00:00.000,2.383638928067702
LBR,2021-01-01 00:00:00.000,2.9019607843137254
LBY,2012-01-01 00:00:00.000,4.651810584958216
LBY,2013-01-01 00:00:00.000,4.31758530183727
LBY,2014-01-01 00:00:00.000,4.2838370565046
LBY,2015-01-01 00:00:00.000,4.152431011826544
LBY,2016-01-01 00:00:00.000,4.095607235142119
LBY,2017-01-01 00:00:00.000,4.151436031331592
LBY,2018-01-01 00:00:00.000,4.133858267716535
LBY,2019-01-01 00:00:00.000,5.212464589235129
LBY,2020-01-01 00:00:00.000,5.3878702397743305
LBY,2021-01-01 00:00:00.000,4.601307189542483
LCA,2012-01-01 00:00:00.000,6.114206128133704
LCA,2013-01-01 00:00:00.000,5.918635170603675
LCA,2014-01-01 00:00:00.000,6.0972404730617615
LCA,2015-01-01 00:00:00.000,6.215505913272011
LCA,2016-01-01 00:00:00.000,6.821705426356591
LCA,2017-01-01 00:00:00.000,6.187989556135772
LCA,2018-01-01 00:00:00.000,6.207349081364829
LCA,2019-01-01 00:00:00.000,7.322946175637396
LCA,2020-01-01 00:00:00.000,7.433004231311707
LCA,2021-01-01 00:00:00.000,6.692810457516339
LIE,2012-01-01 00:00:00.000,2.45125348189415
LIE,2013-01-01 00:00:00.000,2.467191601049869
LIE,2014-01-01 00:00:00.000,2.536136662286465
LIE,2015-01-01 00:00:00.000,2.52299605781866
LIE,2016-01-01 00:00:00.000,2.5968992248062026
LIE,2017-01-01 00:00:00.000,2.741514360313316
LIE,2018-01-01 00:00:00.000,2.7952755905511815
LIE,2019-01-01 00:00:00.000,2.138810198300284
LIE,2020-01-01 00:00:00.000,1.861777150916784
LIE,2021-01-01 00:00:00.000,2.6928104575163396
LKA,2012-01-01 00:00:00.000,7.214484679665738
LKA,2013-01-01 00:00:00.000,7.230971128608925
LKA,2014-01-01 00:00:00.000,7.477003942181341
LKA,2015-01-01 00:00:00.000,7.477003942181341
LKA,2016-01-01 00:00:00.000,8.281653746770026
LKA,2017-01-01 00:00:00.000,8.015665796344647
LKA,2018-01-01 00:00:00.000,7.834645669291338
LKA,2019-01-01 00:00:00.000,7.7903682719546765
LKA,2020-01-01 00:00:00.000,7.785613540197461
LKA,2021-01-01 00:00:00.000,7.8169934640522865
LSO,2012-01-01 00:00:00.000,0.25069637883008333
LSO,2013-01-01 00:00:00.000,0.984251968503937
LSO,2014-01-01 00:00:00.000,0.8015768725361365
LSO,2015-01-01 00:00:00.000,0.5256241787122216
LSO,2016-01-01 00:00:00.000,0.7235142118863052
LSO,2017-01-01 00:00:00.000,0.7832898172323763
LSO,2018-01-01 00:00:00.000,1.0367454068241466
LSO,2019-01-01 00:00:00.000,1.8130311614730878
