,iso3,year,gov_score
659,GMB,2021-01-01,4.666666666666668
660,GNB,2012-01-01,1.959183673469388
661,GNB,2013-01-01,1.871165644171779
662,GNB,2014-01-01,2.164730728616684
663,GNB,2015-01-01,2.254584681769148
664,GNB,2016-01-01,2.3415682062298613
665,GNB,2017-01-01,2.208791208791209
666,GNB,2018-01-01,2.4035281146637266
667,GNB,2019-01-01,2.7164502164502164
668,GNB,2020-01-01,2.7868852459016393
669,GNB,2021-01-01,2.7868852459016393
670,GNQ,2012-01-01,2.4489795918367347
671,GNQ,2013-01-01,2.300613496932516
672,GNQ,2014-01-01,1.8901795142555438
673,GNQ,2015-01-01,1.812297734627832
674,GNQ,2016-01-01,1.8796992481203012
675,GNQ,2017-01-01,1.7802197802197801
676,GNQ,2018-01-01,2.0066152149944876
677,GNQ,2019-01-01,2.0562770562770565
678,GNQ,2020-01-01,2.1639344262295084
679,GNQ,2021-01-01,2.1639344262295084
680,GRC,2012-01-01,5.918367346938775
681,GRC,2013-01-01,6.07361963190184
682,GRC,2014-01-01,6.071805702217529
683,GRC,2015-01-01,6.008629989212513
684,GRC,2016-01-01,6.047261009667026
685,GRC,2017-01-01,5.999999999999999
686,GRC,2018-01-01,6.372657111356119
687,GRC,2019-01-01,6.558441558441558
688,GRC,2020-01-01,6.721311475409838
689,GRC,2021-01-01,6.721311475409838
690,GRD,2012-01-01,5.969387755102041
691,GRD,2013-01-01,5.971370143149285
692,GRD,2014-01-01,6.367476240760295
693,GRD,2015-01-01,6.548004314994606
694,GRD,2016-01-01,6.895810955961333
695,GRD,2017-01-01,6.681318681318681
696,GRD,2018-01-01,6.515986769570011
697,GRD,2019-01-01,6.6017316017316015
698,GRD,2020-01-01,6.688524590163935
699,GRD,2021-01-01,6.688524590163935
700,GTM,2012-01-01,3.418367346938776
701,GTM,2013-01-01,3.4253578732106345
702,GTM,2014-01-01,3.495248152059134
703,GTM,2015-01-01,3.473570658036677
704,GTM,2016-01-01,3.6519871106337276
705,GTM,2017-01-01,3.56043956043956
706,GTM,2018-01-01,3.7155457552370454
707,GTM,2019-01-01,3.744588744588745
708,GTM,2020-01-01,3.7814207650273226
709,GTM,2021-01-01,3.7814207650273226
710,GUY,2012-01-01,4.183673469387755
711,GUY,2013-01-01,4.212678936605317
712,GUY,2014-01-01,4.361140443505808
713,GUY,2015-01-01,4.379719525350593
714,GUY,2016-01-01,4.801288936627284
715,GUY,2017-01-01,4.659340659340658
716,GUY,2018-01-01,4.7739801543550175
717,GUY,2019-01-01,4.816017316017316
718,GUY,2020-01-01,4.797814207650273
719,GUY,2021-01-01,4.797814207650273
720,HND,2012-01-01,3.3571428571428577
721,HND,2013-01-01,3.241308793456033
722,HND,2014-01-01,3.4846884899683204
723,HND,2015-01-01,3.5814455231930964
724,HND,2016-01-01,3.512352309344792
725,HND,2017-01-01,3.3956043956043955
726,HND,2018-01-01,3.6163175303197357
727,HND,2019-01-01,3.5714285714285716
728,HND,2020-01-01,3.6065573770491803
729,HND,2021-01-01,3.6065573770491803
730,HRV,2012-01-01,6.3979591836734695
731,HRV,2013-01-01,6.533742331288344
732,HRV,2014-01-01,6.663146779303062
733,HRV,2015-01-01,6.548004314994606
734,HRV,2016-01-01,6.713211600429648
735,HRV,2017-01-01,6.45054945054945
736,HRV,2018-01-01,6.747519294377067
737,HRV,2019-01-01,6.807359307359307
738,HRV,2020-01-01,6.808743169398909
739,HRV,2021-01-01,6.808743169398909
740,HTI,2012-01-01,2.591836734693878
741,HTI,2013-01-01,2.699386503067485
742,HTI,2014-01-01,2.62935586061246
743,HTI,2015-01-01,2.5134843581445523
744,HTI,2016-01-01,2.738990332975296
745,HTI,2017-01-01,2.7692307692307687
746,HTI,2018-01-01,2.9878721058434397
747,HTI,2019-01-01,2.9112554112554117
748,HTI,2020-01-01,2.7759562841530054
749,HTI,2021-01-01,2.7759562841530054
750,HUN,2012-01-01,7.051020408163265
751,HUN,2013-01-01,7.075664621676892
752,HUN,2014-01-01,6.927138331573389
753,HUN,2015-01-01,6.74217907227616
754,HUN,2016-01-01,6.756176154672396
755,HUN,2017-01-01,6.868131868131868
756,HUN,2018-01-01,6.879823594266814
757,HUN,2019-01-01,6.872294372294372
758,HUN,2020-01-01,7.016393442622951
759,HUN,2021-01-01,7.016393442622951
760,IDN,2012-01-01,3.8673469387755106
761,IDN,2013-01-01,3.865030674846626
762,IDN,2014-01-01,4.12882787750792
763,IDN,2015-01-01,4.034519956850055
764,IDN,2016-01-01,4.296455424274974
765,IDN,2017-01-01,4.362637362637362
766,IDN,2018-01-01,4.641675854465269
767,IDN,2019-01-01,4.729437229437229
768,IDN,2020-01-01,4.8196721311475414
769,IDN,2021-01-01,4.8196721311475414
770,IND,2012-01-01,3.928571428571429
771,IND,2013-01-01,3.9468302658486714
772,IND,2014-01-01,4.097148891235481
773,IND,2015-01-01,4.0992448759439055
774,IND,2016-01-01,4.189044038668099
775,IND,2017-01-01,4.241758241758241
776,IND,2018-01-01,4.310915104740904
777,IND,2019-01-01,4.512987012987012
778,IND,2020-01-01,4.6775956284153
779,IND,2021-01-01,4.6775956284153
780,IRL,2012-01-01,8.714285714285714
781,IRL,2013-01-01,8.762781186094069
782,IRL,2014-01-01,9.091869060190074
783,IRL,2015-01-01,8.985976267529667
784,IRL,2016-01-01,8.786251342642322
785,IRL,2017-01-01,8.758241758241757
786,IRL,2018-01-01,8.96361631753032
787,IRL,2019-01-01,8.852813852813853
788,IRL,2020-01-01,9.049180327868854
789,IRL,2021-01-01,9.049180327868854
790,IRN,2012-01-01,2.6020408163265305
791,IRN,2013-01-01,2.740286298568507
792,IRN,2014-01-01,3.07286166842661
793,IRN,2015-01-01,3.1391585760517797
794,IRN,2016-01-01,3.5230934479054787
795,IRN,2017-01-01,3.5714285714285707
796,IRN,2018-01-01,3.5060639470782804
797,IRN,2019-01-01,3.3874458874458875
798,IRN,2020-01-01,3.398907103825137
799,IRN,2021-01-01,3.398907103825137
800,IRQ,2012-01-01,1.7755102040816326
801,IRQ,2013-01-01,1.6973415132924334
802,IRQ,2014-01-01,1.4361140443505804
803,IRQ,2015-01-01,1.434735706580367
804,IRQ,2016-01-01,1.8259935553168645
805,IRQ,2017-01-01,1.7912087912087915
806,IRQ,2018-01-01,1.7640573318632855
807,IRQ,2019-01-01,2.164502164502165
808,IRQ,2020-01-01,2.1748633879781423
809,IRQ,2021-01-01,2.1748633879781423
810,ISL,2012-01-01,9.53061224489796
811,ISL,2013-01-01,9.509202453987731
812,ISL,2014-01-01,9.567053854276661
813,ISL,2015-01-01,9.600862998921253
814,ISL,2016-01-01,9.538131041890441
815,ISL,2017-01-01,9.527472527472526
816,ISL,2018-01-01,9.746416758544655
817,ISL,2019-01-01,9.75108225108225
818,ISL,2020-01-01,9.628415300546449
819,ISL,2021-01-01,9.628415300546449
820,ISR,2012-01-01,6.622448979591836
821,ISR,2013-01-01,6.554192229038855
822,ISR,2014-01-01,6.800422386483633
823,ISR,2015-01-01,6.860841423948219
824,ISR,2016-01-01,7.153598281417831
825,ISR,2017-01-01,6.857142857142856
826,ISR,2018-01-01,6.923925027563396
827,ISR,2019-01-01,7.077922077922078
828,ISR,2020-01-01,6.939890710382514
829,ISR,2021-01-01,6.939890710382514
830,ITA,2012-01-01,6.591836734693877
831,ITA,2013-01-01,6.564417177914111
832,ITA,2014-01-01,6.504751847940866
833,ITA,2015-01-01,6.407766990291262
834,ITA,2016-01-01,6.562835660580022
835,ITA,2017-01-01,6.5164835164835155
836,ITA,2018-01-01,6.846747519294377
837,ITA,2019-01-01,6.915584415584416
838,ITA,2020-01-01,6.972677595628415
839,ITA,2021-01-01,6.972677595628415
840,JAM,2012-01-01,5.122448979591836
841,JAM,2013-01-01,5.194274028629858
842,JAM,2014-01-01,5.227032734952481
843,JAM,2015-01-01,5.275080906148867
844,JAM,2016-01-01,5.531686358754029
845,JAM,2017-01-01,5.703296703296702
846,JAM,2018-01-01,6.063947078280044
847,JAM,2019-01-01,6.082251082251082
848,JAM,2020-01-01,6.076502732240437
849,JAM,2021-01-01,6.076502732240437
850,JOR,2012-01-01,4.76530612244898
851,JOR,2013-01-01,4.734151329243354
852,JOR,2014-01-01,4.952481520591341
853,JOR,2015-01-01,5.037756202804747
854,JOR,2016-01-01,5.091299677765844
855,JOR,2017-01-01,5.208791208791207
856,JOR,2018-01-01,5.292171995589857
857,JOR,2019-01-01,5.303030303030303
858,JOR,2020-01-01,5.224043715846996
859,JOR,2021-01-01,5.224043715846996
860,JPN,2012-01-01,8.571428571428573
861,JPN,2013-01-01,8.803680981595091
862,JPN,2014-01-01,8.94403379091869
863,JPN,2015-01-01,8.83495145631068
864,JPN,2016-01-01,8.764769065520948
865,JPN,2017-01-01,8.868131868131867
866,JPN,2018-01-01,8.86438809261301
867,JPN,2019-01-01,8.863636363636362
868,JPN,2020-01-01,8.797814207650275
869,JPN,2021-01-01,8.797814207650275
870,KAZ,2012-01-01,4.122448979591836
871,KAZ,2013-01-01,4.059304703476482
872,KAZ,2014-01-01,4.424498416050686
873,KAZ,2015-01-01,4.433656957928802
874,KAZ,2016-01-01,4.532760472610097
875,KAZ,2017-01-01,4.472527472527472
876,KAZ,2018-01-01,4.785005512679161
877,KAZ,2019-01-01,4.880952380952381
878,KAZ,2020-01-01,4.896174863387978
879,KAZ,2021-01-01,4.896174863387978
880,KEN,2012-01-01,2.8979591836734695
881,KEN,2013-01-01,3.0879345603271986
882,KEN,2014-01-01,3.284054910242872
883,KEN,2015-01-01,3.1067961165048548
884,KEN,2016-01-01,3.168635875402794
885,KEN,2017-01-01,3.142857142857143
886,KEN,2018-01-01,3.2083792723263507
887,KEN,2019-01-01,3.3766233766233764
888,KEN,2020-01-01,3.4535519125683063
889,KEN,2021-01-01,3.4535519125683063
890,KGZ,2012-01-01,2.959183673469388
891,KGZ,2013-01-01,3.006134969325154
892,KGZ,2014-01-01,3.273495248152059
893,KGZ,2015-01-01,3.1175836030204964
894,KGZ,2016-01-01,3.35123523093448
895,KGZ,2017-01-01,3.505494505494505
896,KGZ,2018-01-01,3.7375964718853365
897,KGZ,2019-01-01,4.036796536796537
898,KGZ,2020-01-01,3.7486338797814214
899,KGZ,2021-01-01,3.7486338797814214
900,KHM,2012-01-01,2.959183673469388
901,KHM,2013-01-01,2.903885480572597
902,KHM,2014-01-01,3.0095036958817314
903,KHM,2015-01-01,2.9341963322545848
904,KHM,2016-01-01,3.2116004296455434
905,KHM,2017-01-01,3.0219780219780215
906,KHM,2018-01-01,3.031973539140022
907,KHM,2019-01-01,3.0844155844155843
908,KHM,2020-01-01,2.939890710382514
909,KHM,2021-01-01,2.939890710382514
910,KIR,2012-01-01,5.714285714285714
911,KIR,2013-01-01,5.695296523517383
912,KIR,2014-01-01,5.575501583949314
913,KIR,2015-01-01,5.512405609492988
914,KIR,2016-01-01,5.853920515574652
915,KIR,2017-01-01,6.087912087912088
916,KIR,2018-01-01,6.427783902976847
917,KIR,2019-01-01,6.774891774891775
918,KIR,2020-01-01,6.885245901639344
919,KIR,2021-01-01,6.885245901639344
920,KNA,2012-01-01,7.612244897959183
921,KNA,2013-01-01,7.576687116564417
922,KNA,2014-01-01,6.853220696937698
923,KNA,2015-01-01,7.108953613807983
924,KNA,2016-01-01,7.271750805585393
925,KNA,2017-01-01,7.34065934065934
926,KNA,2018-01-01,7.364939360529219
927,KNA,2019-01-01,7.2727272727272725
928,KNA,2020-01-01,7.355191256830603
929,KNA,2021-01-01,7.355191256830603
930,KOR,2012-01-01,7.418367346938775
931,KOR,2013-01-01,7.402862985685072
932,KOR,2014-01-01,7.391763463569165
933,KOR,2015-01-01,7.2599784250269686
934,KOR,2016-01-01,7.486573576799142
935,KOR,2017-01-01,7.68131868131868
936,KOR,2018-01-01,8.059536934950387
937,KOR,2019-01-01,8.03030303030303
938,KOR,2020-01-01,8.021857923497269
939,KOR,2021-01-01,8.021857923497269
940,KWT,2012-01-01,5.73469387755102
941,KWT,2013-01-01,5.766871165644172
942,KWT,2014-01-01,5.638859556494192
943,KWT,2015-01-01,5.415318230852211
944,KWT,2016-01-01,5.574650912996779
945,KWT,2017-01-01,5.802197802197801
946,KWT,2018-01-01,6.0859977949283355
947,KWT,2019-01-01,6.179653679653679
948,KWT,2020-01-01,6.251366120218579
949,KWT,2021-01-01,6.251366120218579
950,LAO,2012-01-01,2.8877551020408165
951,LAO,2013-01-01,2.94478527607362
952,LAO,2014-01-01,3.167898627243928
953,LAO,2015-01-01,3.0204962243797198
954,LAO,2016-01-01,3.0719656283566064
955,LAO,2017-01-01,2.945054945054945
956,LAO,2018-01-01,3.1201764057331864
957,LAO,2019-01-01,3.116883116883117
958,LAO,2020-01-01,3.300546448087432
959,LAO,2021-01-01,3.300546448087432
960,LBN,2012-01-01,3.918367346938776
961,LBN,2013-01-01,3.9775051124744385
962,LBN,2014-01-01,3.9281942977824706
963,LBN,2015-01-01,3.8727076591154264
964,LBN,2016-01-01,3.8882921589688517
965,LBN,2017-01-01,3.7912087912087906
966,LBN,2018-01-01,3.9470782800441016
967,LBN,2019-01-01,3.8636363636363638
968,LBN,2020-01-01,3.879781420765027
969,LBN,2021-01-01,3.879781420765027
970,LBR,2012-01-01,3.3469387755102042
971,LBR,2013-01-01,3.2106339468302663
972,LBR,2014-01-01,3.21013727560718
973,LBR,2015-01-01,3.1391585760517797
974,LBR,2016-01-01,3.43716433941998
975,LBR,2017-01-01,3.516483516483516
976,LBR,2018-01-01,3.5722160970231536
977,LBR,2019-01-01,3.560606060606061
978,LBR,2020-01-01,3.5846994535519134
979,LBR,2021-01-01,3.5846994535519134
980,LBY,2012-01-01,2.275510204081633
981,LBY,2013-01-01,1.9222903885480573
982,LBY,2014-01-01,1.4149947201689548
983,LBY,2015-01-01,1.132686084142395
984,LBY,2016-01-01,0.9559613319011818
985,LBY,2017-01-01,0.8131868131868131
986,LBY,2018-01-01,0.8379272326350606
987,LBY,2019-01-01,0.7683982683982682
988,LBY,2020-01-01,0.7868852459016393
989,LBY,2021-01-01,0.7868852459016393
990,LCA,2012-01-01,6.959183673469387
991,LCA,2013-01-01,6.952965235173824
992,LCA,2014-01-01,6.6948257655755015
993,LCA,2015-01-01,6.752966558791802
994,LCA,2016-01-01,6.809881847475834
995,LCA,2017-01-01,6.758241758241756
996,LCA,2018-01-01,6.835722160970231
997,LCA,2019-01-01,6.883116883116883
998,LCA,2020-01-01,6.885245901639344
999,LCA,2021-01-01,6.885245901639344
1000,LIE,2012-01-01,9.39795918367347
1001,LIE,2013-01-01,9.458077709611452
1002,LIE,2014-01-01,9.778247096092922
1003,LIE,2015-01-01,9.719525350593312
1004,LIE,2016-01-01,9.667024704618692
1005,LIE,2017-01-01,9.714285714285714
1006,LIE,2018-01-01,9.812568908489526
1007,LIE,2019-01-01,9.805194805194805
1008,LIE,2020-01-01,9.85792349726776
1009,LIE,2021-01-01,9.85792349726776
1010,LKA,2012-01-01,3.806122448979592
1011,LKA,2013-01-01,3.7321063394683027
1012,LKA,2014-01-01,3.780359028511087
1013,LKA,2015-01-01,4.1855447680690405
1014,LKA,2016-01-01,4.382384532760473
1015,LKA,2017-01-01,4.3076923076923075
1016,LKA,2018-01-01,4.553472987872105
1017,LKA,2019-01-01,4.567099567099567
1018,LKA,2020-01-01,4.743169398907105
1019,LKA,2021-01-01,4.743169398907105
1020,LSO,2012-01-01,4.73469387755102
1021,LSO,2013-01-01,4.938650306748467
1022,LSO,2014-01-01,4.730728616684266
1023,LSO,2015-01-01,4.617044228694714
1024,LSO,2016-01-01,4.704618689581097
1025,LSO,2017-01-01,4.736263736263735
1026,LSO,2018-01-01,4.829106945975743
1027,LSO,2019-01-01,4.761904761904762
1028,LSO,2020-01-01,4.721311475409836
1029,LSO,2021-01-01,4.721311475409836
1030,LTU,2012-01-01,7.275510204081633
1031,LTU,2013-01-01,7.3517382413087935
1032,LTU,2014-01-01,7.50791974656811
1033,LTU,2015-01-01,7.49730312837109
1034,LTU,2016-01-01,7.669172932330829
1035,LTU,2017-01-01,7.57142857142857
1036,LTU,2018-01-01,7.60749724366042
1037,LTU,2019-01-01,7.857142857142858
1038,LTU,2020-01-01,7.945355191256832
1039,LTU,2021-01-01,7.945355191256832
1040,LUX,2012-01-01,9.755102040816325
1041,LUX,2013-01-01,9.754601226993863
1042,LUX,2014-01-01,9.883843717001056
1043,LUX,2015-01-01,9.902912621359222
1044,LUX,2016-01-01,9.838882921589692
1045,LUX,2017-01-01,9.725274725274726
1046,LUX,2018-01-01,9.944873208379274
1047,LUX,2019-01-01,9.902597402597403
1048,LUX,2020-01-01,9.792349726775958
1049,LUX,2021-01-01,9.792349726775958
1050,LVA,2012-01-01,7.061224489795919
1051,LVA,2013-01-01,7.147239263803682
1052,LVA,2014-01-01,7.296726504751848
1053,LVA,2015-01-01,7.2599784250269686
1054,LVA,2016-01-01,7.357679914070893
1055,LVA,2017-01-01,7.3296703296703285
1056,LVA,2018-01-01,7.375964718853364
1057,LVA,2019-01-01,7.608225108225108
1058,LVA,2020-01-01,7.726775956284154
1059,LVA,2021-01-01,7.726775956284154
1060,MAR,2012-01-01,4.724489795918368
1061,MAR,2013-01-01,4.631901840490798
1062,MAR,2014-01-01,4.804646251319958
1063,MAR,2015-01-01,4.778856526429342
1064,MAR,2016-01-01,4.844253490870034
1065,MAR,2017-01-01,4.769230769230768
1066,MAR,2018-01-01,4.928335170893053
1067,MAR,2019-01-01,5.119047619047619
1068,MAR,2020-01-01,5.3224043715847
1069,MAR,2021-01-01,5.3224043715847
1070,MCO,2012-01-01,6.775510204081633
1071,MCO,2013-01-01,6.820040899795502
1072,MCO,2014-01-01,6.884899683210137
1073,MCO,2015-01-01,6.80690399137001
1074,MCO,2016-01-01,6.756176154672396
1075,MCO,2017-01-01,7.01098901098901
1076,MCO,2018-01-01,6.979051819184123
1077,MCO,2019-01-01,6.991341991341991
1078,MCO,2020-01-01,6.612021857923498
1079,MCO,2021-01-01,6.612021857923498
1080,MDA,2012-01-01,4.857142857142858
1081,MDA,2013-01-01,5.020449897750511
1082,MDA,2014-01-01,5.142555438225976
1083,MDA,2015-01-01,4.919093851132686
1084,MDA,2016-01-01,4.865735767991407
1085,MDA,2017-01-01,4.999999999999999
1086,MDA,2018-01-01,5.049614112458656
1087,MDA,2019-01-01,5.129870129870129
1088,MDA,2020-01-01,5.147540983606557
1089,MDA,2021-01-01,5.147540983606557
1090,MDG,2012-01-01,2.979591836734694
1091,MDG,2013-01-01,2.883435582822086
1092,MDG,2014-01-01,3.083421330517423
1093,MDG,2015-01-01,3.085221143473571
1094,MDG,2016-01-01,3.125671321160044
1095,MDG,2017-01-01,2.9999999999999996
1096,MDG,2018-01-01,3.1422271223814775
1097,MDG,2019-01-01,3.235930735930736
1098,MDG,2020-01-01,3.224043715846995
1099,MDG,2021-01-01,3.224043715846995
1100,MDV,2012-01-01,4.204081632653061
1101,MDV,2013-01-01,4.376278118609408
1102,MDV,2014-01-01,5.089757127771911
1103,MDV,2015-01-01,4.778856526429342
1104,MDV,2016-01-01,4.747583243823846
1105,MDV,2017-01-01,4.428571428571427
1106,MDV,2018-01-01,4.509371554575523
1107,MDV,2019-01-01,5.021645021645021
1108,MDV,2020-01-01,5.2677595628415315
1109,MDV,2021-01-01,5.2677595628415315
1110,MEX,2012-01-01,4.530612244897959
1111,MEX,2013-01-01,4.4580777096114526
1112,MEX,2014-01-01,4.2661034846884895
1113,MEX,2015-01-01,4.412081984897519
1114,MEX,2016-01-01,4.522019334049411
1115,MEX,2017-01-01,4.373626373626372
1116,MEX,2018-01-01,4.575523704520398
1117,MEX,2019-01-01,4.599567099567099
1118,MEX,2020-01-01,4.579234972677597
1119,MEX,2021-01-01,4.579234972677597
1120,MHL,2012-01-01,5.6020408163265305
1121,MHL,2013-01-01,5.807770961145194
1122,MHL,2014-01-01,5.649419218585005
1123,MHL,2015-01-01,5.544768069039914
1124,MHL,2016-01-01,5.553168635875404
1125,MHL,2017-01-01,6.087912087912088
1126,MHL,2018-01-01,5.887541345093716
1127,MHL,2019-01-01,6.0606060606060606
1128,MHL,2020-01-01,5.978142076502733
1129,MHL,2021-01-01,5.978142076502733
1130,MKD,2012-01-01,5.244897959183674
1131,MKD,2013-01-01,5.378323108384458
1132,MKD,2014-01-01,5.818373812038015
1133,MKD,2015-01-01,5.275080906148867
1134,MKD,2016-01-01,5.198711063372719
1135,MKD,2017-01-01,5.274725274725274
1136,MKD,2018-01-01,5.534729878721059
1137,MKD,2019-01-01,5.681818181818181
1138,MKD,2020-01-01,5.825136612021858
1139,MKD,2021-01-01,5.825136612021858
1140,MLI,2012-01-01,2.5
1141,MLI,2013-01-01,2.6891615541922294
1142,MLI,2014-01-01,2.851108764519535
1143,MLI,2015-01-01,2.7831715210355985
1144,MLI,2016-01-01,2.878625134264233
1145,MLI,2017-01-01,2.747252747252747
1146,MLI,2018-01-01,2.7342888643880925
1147,MLI,2019-01-01,2.6623376623376624
1148,MLI,2020-01-01,2.480874316939891
1149,MLI,2021-01-01,2.480874316939891
1150,MLT,2012-01-01,8.061224489795919
1151,MLT,2013-01-01,8.026584867075664
1152,MLT,2014-01-01,8.120380147835268
1153,MLT,2015-01-01,8.07982740021575
1154,MLT,2016-01-01,7.980665950590764
1155,MLT,2017-01-01,8.153846153846153
1156,MLT,2018-01-01,8.114663726571115
1157,MLT,2019-01-01,7.824675324675324
1158,MLT,2020-01-01,7.857923497267761
1159,MLT,2021-01-01,7.857923497267761
1160,MMR,2012-01-01,1.9795918367346939
1161,MMR,2013-01-01,1.9938650306748464
1162,MMR,2014-01-01,2.206969376979936
1163,MMR,2015-01-01,2.1574973031283715
1164,MMR,2016-01-01,2.9645542427497324
1165,MMR,2017-01-01,2.8571428571428568
1166,MMR,2018-01-01,2.9106945975744214
1167,MMR,2019-01-01,3.0303030303030303
1168,MMR,2020-01-01,2.7759562841530054
1169,MMR,2021-01-01,2.7759562841530054
1170,MNE,2012-01-01,5.959183673469388
1171,MNE,2013-01-01,5.858895705521472
1172,MNE,2014-01-01,5.850052798310454
1173,MNE,2015-01-01,5.803667745415319
1174,MNE,2016-01-01,5.86466165413534
1175,MNE,2017-01-01,5.692307692307692
1176,MNE,2018-01-01,5.931642778390298
1177,MNE,2019-01-01,5.952380952380952
1178,MNE,2020-01-01,5.967213114754099
1179,MNE,2021-01-01,5.967213114754099
1180,MNG,2012-01-01,4.561224489795919
1181,MNG,2013-01-01,4.601226993865031
1182,MNG,2014-01-01,4.878563885955649
1183,MNG,2015-01-01,4.735706580366775
1184,MNG,2016-01-01,4.908700322234157
1185,MNG,2017-01-01,4.79120879120879
1186,MNG,2018-01-01,5.435501653803749
1187,MNG,2019-01-01,5.4978354978354975
1188,MNG,2020-01-01,5.814207650273225
1189,MNG,2021-01-01,5.814207650273225
1190,MOZ,2012-01-01,4.030612244897958
1191,MOZ,2013-01-01,3.537832310838446
1192,MOZ,2014-01-01,3.431890179514255
1193,MOZ,2015-01-01,3.1283710895361385
1194,MOZ,2016-01-01,2.631578947368422
1195,MOZ,2017-01-01,2.67032967032967
1196,MOZ,2018-01-01,2.8445424476295478
1197,MOZ,2019-01-01,2.9761904761904763
1198,MOZ,2020-01-01,2.7868852459016393
1199,MOZ,2021-01-01,2.7868852459016393
1200,MRT,2012-01-01,2.6734693877551026
1201,MRT,2013-01-01,2.607361963190184
1202,MRT,2014-01-01,2.9250263991552266
1203,MRT,2015-01-01,2.8694714131607335
1204,MRT,2016-01-01,3.2008592910848557
1205,MRT,2017-01-01,3.1978021978021975
1206,MRT,2018-01-01,3.4288864388092617
1207,MRT,2019-01-01,3.5714285714285716
1208,MRT,2020-01-01,3.5519125683060113
1209,MRT,2021-01-01,3.5519125683060113
1210,MUS,2012-01-01,6.673469387755102
1211,MUS,2013-01-01,6.728016359918201
1212,MUS,2014-01-01,6.75818373812038
1213,MUS,2015-01-01,6.817691477885652
1214,MUS,2016-01-01,6.777658431793771
1215,MUS,2017-01-01,6.758241758241756
1216,MUS,2018-01-01,6.890848952590959
1217,MUS,2019-01-01,6.96969696969697
1218,MUS,2020-01-01,7.191256830601093
1219,MUS,2021-01-01,7.191256830601093
1220,MWI,2012-01-01,4.040816326530612
1221,MWI,2013-01-01,3.875255623721882
1222,MWI,2014-01-01,3.9387539598732837
1223,MWI,2015-01-01,3.7864077669902914
1224,MWI,2016-01-01,3.6949516648764775
1225,MWI,2017-01-01,3.5934065934065926
1226,MWI,2018-01-01,3.5501653803748625
1227,MWI,2019-01-01,3.6796536796536796
1228,MWI,2020-01-01,3.956284153005465
1229,MWI,2021-01-01,3.956284153005465
1230,MYS,2012-01-01,5.959183673469388
1231,MYS,2013-01-01,5.787321063394684
1232,MYS,2014-01-01,6.14572333685322
1233,MYS,2015-01-01,6.040992448759439
1234,MYS,2016-01-01,6.058002148227714
1235,MYS,2017-01-01,6.01098901098901
1236,MYS,2018-01-01,6.571113561190739
1237,MYS,2019-01-01,6.558441558441558
1238,MYS,2020-01-01,6.601092896174864
1239,MYS,2021-01-01,6.601092896174864
1240,NAM,2012-01-01,5.63265306122449
1241,NAM,2013-01-01,5.603271983640082
1242,NAM,2014-01-01,5.4804646251319955
1243,NAM,2015-01-01,5.6957928802588995
1244,NAM,2016-01-01,5.9076262083780895
1245,NAM,2017-01-01,5.835164835164834
1246,NAM,2018-01-01,6.041896361631753
1247,NAM,2019-01-01,6.038961038961038
1248,NAM,2020-01-01,6.065573770491804
1249,NAM,2021-01-01,6.065573770491804
1250,NER,2012-01-01,3.102040816326531
1251,NER,2013-01-01,2.9550102249488757
1252,NER,2014-01-01,3.0095036958817314
1253,NER,2015-01-01,2.998921251348436
1254,NER,2016-01-01,2.878625134264233
1255,NER,2017-01-01,2.802197802197802
1256,NER,2018-01-01,2.8555678059536937
1257,NER,2019-01-01,2.88961038961039
1258,NER,2020-01-01,2.677595628415301
1259,NER,2021-01-01,2.677595628415301
1260,NGA,2012-01-01,2.275510204081633
1261,NGA,2013-01-01,2.239263803680982
1262,NGA,2014-01-01,2.2492080253431888
1263,NGA,2015-01-01,2.55663430420712
1264,NGA,2016-01-01,2.6530612244897966
1265,NGA,2017-01-01,2.5714285714285716
1266,NGA,2018-01-01,2.6681367144432198
1267,NGA,2019-01-01,2.75974025974026
1268,NGA,2020-01-01,2.765027322404372
1269,NGA,2021-01-01,2.765027322404372
1270,NIC,2012-01-01,3.5102040816326534
1271,NIC,2013-01-01,3.6298568507157465
1272,NIC,2014-01-01,3.685322069693769
1273,NIC,2015-01-01,3.5275080906148863
1274,NIC,2016-01-01,3.555316863587541
1275,NIC,2017-01-01,3.5714285714285707
1276,NIC,2018-01-01,2.8555678059536937
1277,NIC,2019-01-01,2.792207792207792
1278,NIC,2020-01-01,3.005464480874317
1279,NIC,2021-01-01,3.005464480874317
1280,NLD,2012-01-01,9.704081632653061
1281,NLD,2013-01-01,9.591002044989775
1282,NLD,2014-01-01,9.630411826821542
1283,NLD,2015-01-01,9.47141316073355
1284,NLD,2016-01-01,9.409237379162194
1285,NLD,2017-01-01,9.34065934065934
1286,NLD,2018-01-01,9.470782800441016
1287,NLD,2019-01-01,9.448051948051948
1288,NLD,2020-01-01,9.420765027322405
1289,NLD,2021-01-01,9.420765027322405
1290,NOR,2012-01-01,10.0
1291,NOR,2013-01-01,9.999999999999998
1292,NOR,2014-01-01,9.999999999999998
1293,NOR,2015-01-01,10.0
1294,NOR,2016-01-01,10.000000000000002
1295,NOR,2017-01-01,10.0
1296,NOR,2018-01-01,10.0
1297,NOR,2019-01-01,10.0
1298,NOR,2020-01-01,10.0
1299,NOR,2021-01-01,10.0
1300,NPL,2012-01-01,2.8877551020408165
1301,NPL,2013-01-01,3.128834355828221
1302,NPL,2014-01-01,3.4635691657866943
