id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
609851,Luxury 3 room flat close to Olympiapark,3024324,Christian,,Maxvorstadt,48.15561,11.56736,Entire home/apt,200,5,2,2018-06-08,0.03,1,129,0,
97945,Deluxw-Apartm. with roof terrace,517685,Angelika,,Hadern,48.11492,11.48954,Entire home/apt,80,2,129,2019-10-03,0.92,2,86,0,
114695,Apartment Munich/East with sundeck,581737,Stephan,,Berg am Laim,48.12071,11.63758,Entire home/apt,95,2,55,2022-09-20,0.39,2,140,2,
127383,City apartment next to Pinakothek,630556,Sonja,,Maxvorstadt,48.15199,11.56482,Entire home/apt,120,3,107,2022-06-14,0.74,1,0,2,
159634,"Fancy, bright central roof top flat and homeoffice",765694,Susana,,Pasing-Obermenzing,48.13855,11.46586,Entire home/apt,60,2,38,2022-12-15,0.27,1,1,4,
170154,"Own floor & bath, parking & breakfast",108297,Alex,,Sendling-Westpark,48.10814,11.52733,Private room,64,3,523,2023-03-27,3.73,1,148,24,
170815,Your own flat near central station!,814793,Inge,,Neuhausen-Nymphenburg,48.16071,11.54314,Entire home/apt,65,3,64,2020-02-18,0.45,1,0,0,
172672,Cozy guest room in high-end flat.,823913,Karin,,Schwabing-West,48.16341,11.56366,Private room,49,1,224,2022-05-22,2.07,2,0,9,
172977,Beautiful room close to centre,825767,Daniela,,Maxvorstadt,48.14957,11.55507,Private room,88,2,89,2019-12-14,0.67,1,156,0,
179640,GREEN OASIS near center & tradefair,860212,Ingrid,,Bogenhausen,48.14453,11.63769,Private room,35,2,50,2020-02-29,0.36,1,67,0,
183634,munich all-inclusive camping,880705,Toby,,Allach-Untermenzing,48.17532,11.44526,Shared room,50,1,1,2022-09-25,0.16,1,362,1,
186596,2-room-flat in central location,910486,Hatice,,Au-Haidhausen,48.12008,11.57725,Shared room,82,1,163,2020-01-02,1.22,2,0,0,
187359,Charming apartment near City Center,901209,Christian,,Neuhausen-Nymphenburg,48.15638,11.53935,Private room,95,2,38,2022-10-29,0.27,1,89,6,
187386,"bedroom, with 2 single beds and tv",901512,Janine,,Berg am Laim,48.12031,11.62787,Private room,59,2,17,2022-08-28,0.12,2,77,1,
189551,Beautiful Attic Floor Dwelling,914449,Peter,,Schwanthalerhöhe,48.13592,11.54427,Entire home/apt,293,3,380,2023-02-27,2.77,2,244,21,
189582,CLASSY APARTMENT in Munich,914564,Christiane,,Bogenhausen,48.15556,11.64903,Private room,25,30,14,2022-07-31,0.11,1,0,1,
189606,"Nice apartment near river ""Isar""",914691,Klaus,,Au-Haidhausen,48.126277923583984,11.579534530639648,Entire home/apt,65,2,215,2023-03-14,1.54,2,234,32,
190383,WOW! direct binding to trade fairs,919644,Christine,,Berg am Laim,48.12424,11.63186,Private room,35,2,164,2023-01-20,1.22,1,126,14,
190653,Pretty and renovated apartment,919917,Werner,,Ludwigsvorstadt-Isarvorstadt,48.12951,11.56103,Entire home/apt,86,2,195,2023-02-09,1.46,1,306,24,
191405,Single Apartment in Central Munich,925836,Esther,,Au-Haidhausen,48.12204,11.58064,Entire home/apt,85,2,20,2018-04-23,0.14,1,119,0,
191429,"Long term, City Center, Calm",925882,M. Seon,,Ludwigsvorstadt-Isarvorstadt,48.12672,11.5557,Private room,33,150,31,2022-07-31,0.22,1,333,1,
191535,City apartment in running distance to Oktoberfest,926189,Marco,,Sendling,48.11647,11.54049,Private room,400,3,8,2022-10-02,0.15,1,0,2,
191602,Apartment in the center - Glockenbachviertel,926985,Dunni,,Ludwigsvorstadt-Isarvorstadt,48.1267,11.57033,Entire home/apt,78,3,54,2022-10-02,0.39,1,94,4,
192933,Artist's Studio Glockenbach area,934964,Andreas,,Ludwigsvorstadt-Isarvorstadt,48.1295,11.56788,Shared room,100,3,83,2022-11-19,0.59,1,181,18,
193463,* Munich-Schwabing-  super-central & clean -room*,938552,Gabriele,,Maxvorstadt,48.15527,11.5717,Private room,55,3,203,2023-03-10,1.53,2,150,25,
193477,"* Munich- Schwabing,  very pretty mini room *",938552,Gabriele,,Maxvorstadt,48.15441,11.57037,Private room,48,3,96,2022-11-25,1.13,2,24,20,
194533,Traumhaftes Ambiente - Neuhausen,944911,Anke,,Neuhausen-Nymphenburg,48.1495,11.54115,Entire home/apt,120,1,57,2023-03-12,0.40,1,329,5,
195293,Stylish Apartment No.24,949632,Sabine,,Schwabing-West,48.16438,11.56853,Private room,45,30,67,2022-09-15,0.52,2,35,3,
195371,Souterrain for Sigle or Couple,949953,Sybille,,Feldmoching-Hasenbergl,48.19459,11.53297,Private room,40,19,39,2022-12-24,0.79,2,113,12,
195388,schöne 2-Zi-Wohnung für 4 Personen,949998,Ingrid Und Jo,,Ramersdorf-Perlach,48.10026,11.6068,Entire home/apt,99,2,241,2023-03-14,1.72,1,104,36,
195444,Modern room in ancient building,950268,Eileen,,Ludwigsvorstadt-Isarvorstadt,48.12279,11.56028,Private room,79,3,223,2022-12-23,1.59,2,189,31,
1591094,"geräumig, freundlich, hell, blau",1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,39,1,41,2022-12-15,0.36,3,0,3,
