id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15420,Georgian Boutique Apt City Centre,60423,Charlotte,,"Old Town, Princes Street and Leith Street",55.95759,-3.18805,Entire home/apt,100,3,471,2023-03-11,3.18,1,84,80,
24288,"Cool central Loft, sleeps 4, 2 double bed+en-suite",46498,Gordon,,"Canongate, Southside and Dumbiedykes",55.94383,-3.18445,Entire home/apt,82,3,256,2023-02-20,1.68,1,6,28,
38628,Edinburgh Holiday Let,165635,Trish,,Joppa,55.94215,-3.0964,Entire home/apt,60,4,73,2023-02-05,0.68,1,151,13,
44552,Double room - spacious Leith flat,195950,Shaun,,South Leith,55.96612,-3.17184,Private room,46,3,258,2023-03-06,1.68,1,26,41,
48645,Large sunny room on Royal Mile,221474,Mark,,"Canongate, Southside and Dumbiedykes",55.95072,-3.18305,Private room,99,2,933,2023-02-19,6.32,1,40,56,
51505,Superb City Centre Apartment,236828,Francois,,New Town West,55.9548,-3.19641,Entire home/apt,118,5,32,2023-03-12,0.21,14,0,23,
54188,The Four Sisters Boatel,253850,Natalie,,Dalry and Fountainbridge,55.94217,-3.20863,Entire home/apt,225,1,43,2022-07-03,0.34,2,158,6,
55881,Lovely central apartment sleeps 6,264345,Susie,,Hillside and Calton Hill,55.95935,-3.17713,Entire home/apt,197,2,312,2023-03-13,2.15,1,36,42,
58682,Beautiful Apartment in Edinburgh,281109,Rona,,Comely Bank,55.95508,-3.21625,Entire home/apt,198,4,145,2023-02-28,1.25,3,49,19,
65216,City Centre Old Town Apartment,318793,Sandy,,"Old Town, Princes Street and Leith Street",55.95011,-3.18748,Entire home/apt,100,365,102,2013-12-29,0.70,1,365,0,
307715,Beside The Castle *with Free Wi Fi*,1583173,Yvonne,,"Old Town, Princes Street and Leith Street",55.94877,-3.19564,Entire home/apt,175,3,203,2022-12-05,1.51,1,167,20,
317080,Lovely Big Room 5 Min from Castle,1510582,Vroni,,Tollcross,55.94302,-3.20228,Private room,70,3,102,2023-03-01,0.75,1,15,21,
