id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
77327,Duplex studio Edville Ghent 4p,414263,Edward En Daphne,,Binnenstad,51.0376,3.73065,Entire home/apt,90,2,12,2022-08-28,0.12,10,283,1,
187870,Luxury studio 'Spiegelhof' in the centre of Ghent,904277,Tamara,,Watersportbaan - Ekkergem,51.05168,3.70283,Private room,80,2,425,2021-10-01,3.03,1,204,0,
203806,Flat close to Sint-Pieters Station!,999847,Jean Denis,,Watersportbaan - Ekkergem,51.04428,3.71395,Entire home/apt,84,5,293,2022-01-30,2.11,1,233,0,
252269,Large & bright town House - Center Ghent - max 8p,1195314,Anne-Sophie,,Elisabethbegijnhof - Papegaai,51.05216,3.71993,Entire home/apt,283,2,238,2023-03-19,1.78,1,212,54,
599325,Ghent! Need I say more?,2964980,Sas,,Ledeberg,51.03454,3.74631,Private room,41,2,127,2022-07-01,0.98,1,86,8,
696209,Black & White studioB central Ghent,1328011,Jan,,Elisabethbegijnhof - Papegaai,51.05021,3.71624,Entire home/apt,96,90,36,2022-11-30,0.29,4,255,2,
743981,Black & White studioA central Ghent,1328011,Jan,,Elisabethbegijnhof - Papegaai,51.05021,3.71624,Entire home/apt,96,90,20,2020-12-17,0.17,4,242,0,
835795,Koestraat 46,4369972,Koestraat 46,,Binnenstad,51.05277,3.72902,Entire home/apt,106,2,451,2023-03-19,3.69,1,227,67,
887716,Duplex studio F central Ghent,1328011,Jan,,Elisabethbegijnhof - Papegaai,51.05021,3.71624,Entire home/apt,96,90,8,2021-12-31,0.12,4,182,0,
924683,Perfect apartment centre of Ghent,4974034,Carmen,,Elisabethbegijnhof - Papegaai,51.05353,3.71675,Entire home/apt,77,2,381,2023-02-25,3.10,1,37,30,
950284,"Studiomie One Room Hotel, a wonderful place!",5155260,Mieke,,Sluizeken - Tolhuis - Ham,51.06266,3.73218,Private room,135,2,5,2014-11-11,0.04,1,0,0,
1018048,"Large airy studio, central location",5600970,Johan,,Sluizeken - Tolhuis - Ham,51.0591,3.7193,Entire home/apt,47,1,832,2023-03-26,7.60,1,178,106,
1141163,Huis van Vletingen downtown apartment Ghent,5082339,Joost,,Binnenstad,51.04531,3.73526,Entire home/apt,124,2,147,2022-12-30,1.22,1,263,9,
1222069,B&B Marie Reine in old Monastry,5456443,Ruth,,Watersportbaan - Ekkergem,51.05194,3.70333,Private room,80,2,392,2023-03-12,3.29,1,149,34,
1271802,"cozy bedroom, private bathroom",6922134,Tasja,,Nieuw Gent - UZ,51.03137,3.72882,Private room,54,5,43,2022-05-01,0.37,1,260,1,
1339383,"Heaven@11, your charming studio in historic Gent.",7258638,Ina,,Binnenstad,51.05824,3.72243,Entire home/apt,110,3,35,2022-07-15,0.31,3,122,4,
1418588,"Modern house w pool,near Ghent,2-8p",7640576,Stijn,,Sint Denijs Westrem,51.02235,3.66854,Entire home/apt,225,4,58,2022-08-18,0.51,1,36,5,
1425838,Cosy room in green area,6976593,Hilde,,Mariakerke,51.07391,3.69128,Private room,53,7,17,2023-02-14,0.15,2,315,5,
1482891,"Private floor with bedroom, bathroom and living",2091743,Paul,,Dampoort,51.04821,3.75034,Private room,47,2,97,2022-07-06,1.22,1,191,3,
1616843,Beautiful large apartment facing the Leie,8604293,Maaike,,Elisabethbegijnhof - Papegaai,51.04787,3.71958,Entire home/apt,135,2,25,2023-02-28,0.22,3,0,7,
1627743,band resort 0.1,8651909,Gerald,,Binnenstad,51.05661,3.72775,Entire home/apt,194,5,197,2023-02-08,1.70,2,270,6,
1670943,Room in cosy and little house near centre of Ghent,5390128,Mieke,,Muide - Meulestede - Afrikalaan,51.07376,3.7317,Private room,64,2,30,2023-02-28,0.29,3,47,4,
1720808,unique loftspace with garden,9071229,Mieke,,Sluizeken - Tolhuis - Ham,51.05873,3.73785,Entire home/apt,213,4,22,2022-08-13,0.19,1,142,4,
