id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3884,Enjoy/relax/hide Old Town Prague,3128,Regina,,Praha 1,50.08411,14.43047,Entire home/apt,1401,5,2,2012-07-13,0.01,1,0,0,
23163,"KS12-Quiet, spacious 1BR in Old Town with air-con",5282,Klara,,Praha 1,50.08229,14.41552,Entire home/apt,3230,1,27,2023-03-20,0.18,73,0,6,
673821,STUDIO2 APARTMENTS IN PRAGUE CENTER,3279605,Elena And Kira,,Praha 2,50.07484,14.43101,Entire home/apt,5962,1,194,2023-03-19,1.51,16,300,11,
1377061,Friendly and quiet room in Prague,7287777,Simon,,Praha 16,49.98424,14.36388,Private room,628,2,56,2023-01-03,0.56,2,333,11,
23169,M302-Cozy Serviced Studio in Center,5282,Klara,,Praha 1,50.0883,14.42272,Entire home/apt,2494,1,97,2023-02-20,0.62,73,8,12,
1379714,Gym for martial arts and sleepovers,7469380,Jarda,,Praha 2,50.07565,14.41665,Entire home/apt,3600,2,104,2023-03-19,1.00,1,68,16,
1394492,Bright and sunny apartment,7537751,Alzbeta,,Praha 2,50.06946,14.41526,Entire home/apt,936,1,513,2020-08-11,4.88,1,0,0,
679022,Quadruple Apartment Cometa,3455951,Casa Italia Prague,,Praha 8,50.09275,14.45136,Entire home/apt,1534,1,90,2023-03-19,1.10,11,281,62,
679276,"Prague Center, 2+1 rooms apartment",3457205,Marek,,Praha 5,50.07798,14.40526,Entire home/apt,3088,2,50,2023-01-02,0.39,1,83,8,
26755,Central Prague Old Town Top Floor,113902,Daniel+Bea,,Praha 1,50.08729,14.43179,Entire home/apt,1982,3,299,2023-03-05,3.13,3,86,44,
681166,✮✮✮  HOTEL ✮✮✮ 10 MIN CITY CENTER💙,3279605,Elena And Kira,,Praha 2,50.06952,14.43071,Entire home/apt,7909,1,402,2022-08-03,3.15,16,312,2,
1400957,LAVENDER AND CREME DESIGN STUDIO,7564742,Slavo,,Praha 7,50.10526,14.44725,Entire home/apt,1707,1,206,2023-03-07,1.77,1,268,22,
30762,"R23-Spacious,Elegant,Serviced 86m2,aircon | Center",5282,Klara,,Praha 1,50.08821,14.42623,Entire home/apt,4750,1,12,2019-11-04,0.08,73,11,0,
