id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9881137,Appartement cosy et chaleureux,48748083,Angélique,,8e Arrondissement,45.74163,4.87452,Entire home/apt,55,365,0,,,1,0,0,
40532878,T1 bis LYON 6,55180635,Aicha,,6e Arrondissement,45.76663,4.85158,Entire home/apt,120,365,1,2019-12-29,0.03,1,89,0,
13387695,Appartement à Lyon,76120395,Johanna,,9e Arrondissement,45.78622,4.80418,Entire home/apt,46,365,0,,,1,0,0,
21085404,Appartement Lyonnais,77735494,Léo,,7e Arrondissement,45.74772,4.84319,Entire home/apt,97,365,0,,,1,0,0,
4708771,"Fête des Lumières,Lyon 07 Garibaldi",24336999,Vincent,,7e Arrondissement,45.74695,4.85723,Entire home/apt,150,365,0,,,1,0,0,
29117250,Appartement cosy centre de Lyon,56496247,Judith,,3e Arrondissement,45.75925,4.84129,Entire home/apt,35,365,1,2018-11-11,0.02,2,0,0,
4698525,Au coeur de la fête des lumières,24288854,Olivia,,4e Arrondissement,45.77818,4.83155,Entire home/apt,100,365,0,,,1,0,0,
15907865,Beau appartement avec terrasse rdc,71612422,Nadhir,,3e Arrondissement,45.75977,4.87148,Entire home/apt,50,365,1,2016-12-08,0.01,1,0,0,
15995279,appartement 40 m2  au cœur du 6ème arrondissement,103959675,(Email hidden by Airbnb),,6e Arrondissement,45.76593,4.85688,Entire home/apt,50,365,0,,,1,0,0,
13385354,Chambre spacieuse 25m2 en plein centre ville.,36916218,Cloé,,2e Arrondissement,45.74989,4.8247,Shared room,88,1,0,,,1,0,0,
9374686,"Chambre, Fête des Lumières",42254665,Pierre,,3e Arrondissement,45.76299,4.84341,Private room,190,1,0,,,1,0,0,
9858407,Appartement lumineux Garibaldi,50744493,Adèle,,3e Arrondissement,45.75115,4.85799,Entire home/apt,40,365,0,,,1,0,0,
733347705779842844,Logement 3 chambres avec conciergerie 24/24,3384177,Davia,,1er Arrondissement,45.7705,4.81856,Entire home/apt,280,30,0,,,4,305,0,
34859765,Chaleureux 2 pièces Part-Dieu/Brotteaux/Charpennes,46440992,Benoit,,6e Arrondissement,45.76666,4.86473,Entire home/apt,45,4,74,2023-03-03,1.60,1,35,20,
52698882,Orpi Faure181 quartier Part-Dieu près Centre Lyon,87711020,Béatrice Agence Orpi,,3e Arrondissement,45.754977,4.868874,Entire home/apt,98,2,39,2022-08-31,2.27,11,68,25,
11411285,Charmant T2 en plein coeur de Lyon 1er,59910506,Lucie,,1er Arrondissement,45.76614,4.83548,Entire home/apt,99,365,0,,,1,0,0,
18129938,Appartement au centre de Lyon,89367979,Johanna,,2e Arrondissement,45.76114,4.83574,Entire home/apt,50,365,16,2018-09-19,0.22,1,0,0,
48576514,Chambre privée dans mon appart/ proche Jean-macé,144940438,Amine,,7e Arrondissement,45.74125,4.85398,Private room,31,1,80,2023-02-20,3.29,4,49,43,
47301192,Chambre beau séjour !,142027092,Jeannette,,9e Arrondissement,45.78822,4.80103,Private room,22,3,28,2023-03-08,1.04,1,334,11,
741715194361078214,Appartement cosy et spacieux 4/6 personnes,27397730,Margaux,,3e Arrondissement,45.75014,4.87501,Entire home/apt,211,2,2,2022-12-11,0.58,1,2,2,
787385010744935880,sous location chambre Pour fille,460713485,Roaa,,8e Arrondissement,45.724328464861635,4.872722146197518,Private room,41,1,0,,,1,365,0,
40106939,Chambre pas cher pour la Fête des lumières!,129246578,Sarah,,7e Arrondissement,45.7527,4.84194,Private room,80,1,0,,,1,0,0,
32283558,"T1 lumineux, proche presqu'île",56324942,Lou,,3e Arrondissement,45.74399,4.88703,Entire home/apt,26,365,0,,,1,0,0,
783095993404897661,Nid Douillet Chic 2 chambres,168526277,Brice,,7e Arrondissement,45.7539317,4.8423729,Entire home/apt,200,2,14,2023-02-07,5.19,123,0,14,
9057784,petit cocoon,39417071,Annah,,5e Arrondissement,45.75524,4.81494,Entire home/apt,27,365,3,2016-03-21,0.03,1,0,0,
4591796,"Vieux Lyon, panoramic, 6 pers.",23802390,Laurence,,5e Arrondissement,45.75429,4.82304,Entire home/apt,398,3,4,2019-01-31,0.04,1,346,0,
45932420,Chambre fête des lumières 2020,161118898,Hugo,,3e Arrondissement,45.76238,4.8462,Private room,80,2,0,,,2,0,0,
29914262,Chambre Cosy à la Guillotère,203076741,Florian,,7e Arrondissement,45.75191,4.84129,Private room,35,2,2,2018-11-20,0.04,1,0,0,
53042241,"Studio centre de Lyon, entre Bellecour et Perrache",217944279,Robin,,2e Arrondissement,45.75165,4.82795,Entire home/apt,90,3,1,2021-12-11,0.07,1,0,0,
30169087,"Appartement cosy et chaleureux, proche du centre",14313839,Camille,,3e Arrondissement,45.76271,4.84914,Entire home/apt,75,365,0,,,1,0,0,
