id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2352,"Triplex-2chmbrs,grande sdb,terrasse= tous confort",2582,Oda,,Molenbeek-Saint-Jean,50.85702,4.30771,Entire home/apt,95,2,23,2023-02-19,0.21,2,146,3,
1007943,GET TO SEE BRUSSELS AS WE LIKE IT!,4259852,Léone Et Lionel,,Bruxelles,50.83825,4.34146,Entire home/apt,58,3,407,2023-03-01,3.42,1,21,58,
1012058,At Mafalda's: small cosy apartment,5567205,Zoé,,Etterbeek,50.82972,4.38636,Entire home/apt,55,2,17,2022-05-29,0.14,1,0,1,
1039139,Historic Townhouse Apartment in Jardin Aux Fleurs,3823435,Stefan,,Bruxelles,50.84716,4.34013,Entire home/apt,140,3,403,2023-03-20,3.35,1,28,39,
1047270,Minimalist Loft in Coveted Place du Chatelain Neighborhood,1928242,Hernan,,Bruxelles,50.82544,4.3656,Entire home/apt,101,2,101,2022-12-27,0.91,1,243,14,
2705595,Chill out,10741317,Kadima,,Molenbeek-Saint-Jean,50.84941,4.30355,Private room,110,2,1,2019-01-01,0.02,2,0,0,
2706130,Loft luxe Brussels's centre,13849472,Matthieu Et Louiza,,Saint-Gilles,50.8388,4.33778,Entire home/apt,211,2,197,2023-03-05,1.82,2,323,10,
2723814,TenBirds ♥ Cosy apartment ideally located Ixelles,13939420,Estelle,,Ixelles,50.83289,4.36961,Entire home/apt,82,2,32,2023-03-22,1.05,1,204,17,
2724056,Cosy loft@Brussels North,13711255,Aude,,Schaerbeek,50.86983,4.37867,Private room,39,2,27,2015-06-28,0.26,2,0,0,
2734902,Duplex de charme le long des Etangs d'Ixelles,13994321,Amelie,,Ixelles,50.82348,4.37259,Entire home/apt,120,3,14,2023-01-02,0.81,1,125,9,
2742174,Nice apartment in great location!,2264144,Emilie,,Ixelles,50.81996,4.37576,Entire home/apt,65,4,38,2022-12-22,0.35,1,205,7,
2749370,Cosy room for woman with great view on Tours&Taxis,14034402,Martine,,Bruxelles,50.86525,4.35307,Private room,74,2,99,2019-10-24,0.91,1,76,0,
