id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10803,Room in Cool Deco Apartment in Brunswick East,38901,Lindsay,,Moreland,-37.76606,144.97951,Private room,39,4,169,2023-03-08,1.37,1,112,25,
12936,St Kilda 1BR+BEACHSIDE+BALCONY+WIFI+AC,50121,The A2C Team,,Port Phillip,-37.85999,144.97662,Entire home/apt,95,3,42,2020-03-15,0.27,10,0,0,
33111,Million Dollar Views Over Melbourne,143550,Paul,,Melbourne,-37.82163,144.96672,Private room,1000,1,2,2012-01-27,0.01,1,365,0,
284210,Fitzroyalty - stylish and central,1480426,Kate,,Yarra,-37.79951,144.97948,Entire home/apt,245,2,34,2020-03-15,0.31,1,0,0,
38271,Melbourne - Old Trafford Apartment,164193,Daryl & Dee,,Casey,-38.05725,145.33936,Entire home/apt,116,1,214,2023-03-03,1.43,1,312,39,
999067,"The Stables, Richmond",5491435,Ione,,Yarra,-37.8203,144.99016,Entire home/apt,132,2,741,2023-02-18,6.11,2,12,37,
41836,CLOSE TO CITY & MELBOURNE AIRPORT,182833,Diana,,Darebin,-37.69729,145.00082,Private room,40,7,159,2018-08-22,1.06,2,0,0,
289467,The Suite @ Angelus Retreat,1448773,Margaret Jiin,,Yarra Ranges,-37.90546,145.39447,Entire home/apt,270,2,8,2022-06-13,0.09,2,365,2,
43429,Tranquil Javanese Studio and Pond!,189684,Allan,,Monash,-37.8996,145.11447,Entire home/apt,120,2,240,2023-02-13,1.61,3,312,17,
297350,"Best, west of Melbourne-Wifi & Spa1",1533260,Ryan,,Brimbank,-37.78374,144.75729,Private room,47,1,301,2023-02-06,2.22,9,326,11,
44082,Queen Room in Beautiful House,193031,Vicki,,Frankston,-38.14932,145.14157,Private room,89,5,55,2022-10-29,0.37,9,145,2,
309093,Savour 180-Degree Urban Views at a Triple Level Loft,1349266,Adam + Caro,,Yarra,-37.81967,144.99957,Entire home/apt,400,2,24,2020-02-02,0.47,1,0,0,
999305,"Stroll to Monash Uni, Clayton, Victoria. Melbourne",5492859,Henry,,Monash,-37.91952,145.13111,Private room,65,2,7,2023-02-03,0.06,6,193,2,
44699,Private Bedroom Gym Pool Tennis Anzac trams,189245,Christine,,Port Phillip,-37.83156,144.97064,Private room,88,1,45,2016-08-07,0.30,1,332,0,
1001738,St Kilda Apartment - Home2Home Exec Accommodation,1797085,Martin,,Port Phillip,-37.86811,144.98132,Entire home/apt,120,21,116,2017-06-20,0.99,2,132,0,
310594,Cosy nest in vibrant eclectic area,1597828,Bridget,,Yarra,-37.80614,144.99488,Entire home/apt,170,2,213,2023-03-07,1.57,1,0,19,
47100,Convenience and charm in Naarm,212071,Loren,,Yarra,-37.81933,145.00415,Entire home/apt,149,18,178,2019-10-17,1.17,2,25,0,
313648,"(1) Stylish, East Melb 1bed apt",1612516,Haydn,,Melbourne,-37.81362,144.98665,Entire home/apt,125,7,61,2022-05-09,0.45,5,0,1,
315513,"Best, west of Melbourne-Wifi & spa2",1533260,Ryan,,Brimbank,-37.78374,144.75728,Private room,50,1,105,2023-02-19,0.78,9,321,5,
51592,Central City Warehouse Apartment,190879,Michelle,,Melbourne,-37.81266,144.96313,Entire home/apt,329,2,394,2023-02-23,2.68,1,222,63,
317239,Inner City Home-6 stops by train to Melbourne CBD,1628602,Jacqueline,,Hobsons Bay,-37.82964,144.87163,Private room,95,2,6,2023-02-27,1.30,1,326,6,
1002094,Heart of the CBD,1764883,Jacqui And David,,Melbourne,-37.81011,144.97036,Entire home/apt,174,4,122,2023-01-28,1.02,1,323,14,
66754,Richmond CITY EDGE 60s COOL 1BR+WIFI+AC,50121,The A2C Team,,Yarra,-37.82127,144.99408,Entire home/apt,94,3,70,2020-03-14,0.48,10,0,0,
1012462,"Honey Apt 1 – 2BR, 4 REAL BEDS - City Centre",5570306,Kirstin,,Melbourne,-37.81676,144.96296,Entire home/apt,225,14,9,2020-02-02,0.08,3,0,0,
67211,"Kew Tranquility, Melbourne",326880,Kate,,Boroondara,-37.80347,145.03583,Private room,50,2,211,2023-03-04,1.43,1,316,29,
1054730,Regina’s Summer Cottage,5808523,Sally,,Bayside,-37.915906005213074,145.00299532410244,Private room,95,7,11,2022-04-19,0.11,1,361,1,
323280,Classic Victorian Armadale Home :) Victorian House,1608157,Fay,,Stonnington,-37.85996,145.02119,Private room,100,1,49,2022-10-21,0.37,3,357,3,
381690,Renovated Art Deco fully furnished,1914257,Shelly,,Port Phillip,-37.86226,144.99778,Entire home/apt,95,20,43,2022-01-29,0.34,1,159,0,
69421,"Pet Friendly Warm Apmt , Clifton Hill, Melbourne",347754,Wendy,,Yarra,-37.78975,145.00469,Entire home/apt,180,2,1,2016-01-10,0.01,1,359,0,
386252,"Room for rent, townhouse in Kew",381584,F,,Boroondara,-37.80873,145.03904,Shared room,100,30,0,,,1,365,0,
1057401,Modern Bayside Studio Apartment,5824112,Fiona,,Kingston,-37.99592,145.0959,Entire home/apt,85,7,66,2023-02-20,0.56,1,301,9,
70004,King Single in Beautiful House,193031,Vicki,,Frankston,-38.14931,145.1419,Private room,79,5,38,2023-02-17,0.34,9,153,2,
74324,Tamerlane: Architect-designed luxury living,390761,Matt,,Yarra,-37.80415,144.97803,Entire home/apt,291,60,70,2022-03-17,0.73,1,321,1,
