id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51741272,"Villa Enny, 3 BD, 2 BA, private pool, hospitable",40567005,Emmanuel & Yannis,,Χανίων,35.468643,23.924662,Entire home/apt,293,4,5,2022-09-10,0.26,207,314,3,
16384252,viola suites 1 with shared pool,107324935,Matina,,Αποκορώνου,35.41217,24.22591,Entire home/apt,40,3,10,2022-08-02,0.14,6,288,2,
614704394781966456,SITIA Charmante maison traditionnelle avec piscine,54732415,Ioannis,,Σητείας,35.211246,26.108986,Entire home/apt,150,5,2,2022-08-15,0.25,1,190,2,
36366493,Chania City Villa,273470243,Maria,,Χανίων,35.48225,24.01351,Entire home/apt,216,3,7,2020-08-15,0.16,1,166,0,
646811991425167556,"Maria's villa
-stonehouse with fireplace-",257601387,Maria,,Χανίων,35.464844,24.072219,Entire home/apt,120,2,3,2022-08-24,0.39,1,365,3,
26318794,Very Beautiful Cute  Room 10m from bus station,91667566,Nikos,,Μαλεβιζίου,35.33436,25.09036,Entire home/apt,38,80,3,2018-08-05,0.05,3,365,0,
10257300,agelos studios,43756295,Elefteria,,Φαιστού,35.03079,24.76063,Private room,35,2,9,2019-07-29,0.11,1,302,0,
855233208404894381,Garden House by Rimondi Residences,33238291,Dimitra,,Χανίων,35.47479,24.03924,Entire home/apt,280,5,0,,,2,365,0,
13043214,Traditional house with inner courtyard - AC - WIFI,68963127,Xenofon,,Σητείας,35.21058,26.10609,Entire home/apt,89,4,27,2021-08-02,0.32,1,132,0,
44463220,Παραλιακά επιπλωμένα διαμερίσματα,85253949,Kostas,,Χερσονήσου,35.33251,25.27234,Private room,75,10,0,,,1,177,0,
45782879,Cozy ground floor flat,120502,Antonia & Manolis,,Χανίων,35.48369,24.023,Entire home/apt,70,3,4,2022-08-26,0.47,2,358,4,
32613150,La casa de maridaki,245172789,Afroditi,,Ιεράπετρας,35.03626,25.97233,Entire home/apt,60,2,46,2022-10-13,0.99,1,265,22,
37267828,Stunning villa in Rethymno w/,273262275,James Villa Holidays,,Ρεθύμνης,35.37275695800781,24.560443878173828,Entire home/apt,1851,1,4,2022-08-31,0.20,59,126,3,
49166589,Nina Villa avec piscine privée,55522908,Angelina,,Χερσονήσου,35.31431,25.25414,Entire home/apt,401,3,9,2022-08-05,0.44,5,266,6,
19029372,Krinos (Tarsia Homes & Suites),35841466,Andreas,,Φαιστού,35.02583,24.75937,Entire home/apt,164,4,1,2019-08-31,0.02,6,323,0,
817077896387150229,Elena's Apartment,498989211,Ελενα,,Χερσονήσου,35.326876871224435,25.251059400941482,Entire home/apt,46,3,0,,,1,361,0,
26162921,Konstantinos Villa,196647250,George-Froso,,Ιεράπετρας,35.03373,25.94795,Entire home/apt,105,7,7,2022-10-05,0.12,1,147,1,
48063757,Maria-Anna Studios B,387498506,Geor-John,,Φαιστού,35.02854,24.76068,Entire home/apt,44,2,2,2022-09-28,0.10,3,214,1,
35793456,Sirinthos Boutique House ~36 meters from the beach,15038075,Zeta,,Ιεράπετρας,35.03552,25.97241,Entire home/apt,70,3,59,2022-11-06,1.34,1,243,25,
