id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27934,Nice room with superb city view,120437,Nuttee,,Ratchathewi,13.75983,100.54134,Entire home/apt,1885,3,65,2020-01-06,0.49,2,362,0,
27979,"Easy going landlord,easy place",120541,Emy,,Bang Na,13.66818,100.61674,Private room,1307,1,0,,,2,358,0,
28745,modern-style apartment in Bangkok,123784,Familyroom,,Bang Kapi,13.75232,100.62402,Private room,800,60,0,,,1,365,0,
35780,Spacious one bedroom at The Kris Condo Bldg. 3,153730,Sirilak,,Din Daeng,13.78823,100.57256,Private room,1286,7,3,2023-03-25,0.04,1,358,2,
906203,1 BR on Srinakrin Rd. Parkland,4850305,Dujdao,,Bang Na,13.65441,100.64548,Private room,791,1,0,,,1,365,0,
1657411,Near Suvarnabhumi Airport,8362130,Luckana,,Lat Krabang,13.71944,100.73128,Entire home/apt,1302,1,63,2020-02-28,0.55,2,365,0,
48736,Condo with Chaopraya River View,222005,Athitaya,,Rat Burana,13.68556,100.49535,Private room,1547,3,1,2014-02-03,0.01,1,365,0,
907553,"BTS Phyathai/Airport Link, top floor views!",4861469,Kostas,,Ratchathewi,13.75409,100.53552,Entire home/apt,3549,7,0,,,1,269,0,
55681,Sathorn Terrace Apartment(61),263049,Tor,,Bang Rak,13.71934,100.5176,Private room,1150,2,28,2023-02-18,0.19,7,365,1,
909514,Newly Renovated 3BR Suite 146sqm BTS Thonglo,4877320,Nisa,,Vadhana,13.73958,100.5865,Entire home/apt,4298,2,265,2023-03-24,2.16,2,329,13,
1661636,❂Citycenter✺Subway station✺Private Bathroom✺A1rc0n,1927968,Evan,,Sathon,13.720548,100.54697,Entire home/apt,800,1,201,2023-01-26,1.75,39,345,8,
55686,Comfy bedroom near River pier & BTS  Taksin.,263049,Tor,,Sathon,13.71802,100.51539,Hotel room,1384,2,208,2019-12-02,1.41,7,365,0,
1662207,unit A-Sweet Studio- 2 guests,8807437,Oillie,,Bangkok Yai,13.74266,100.47679,Entire home/apt,1450,1,9,2023-01-08,0.08,11,361,1,
915293,One bedroom suite with kitchen@ center of Bangkok,4913308,Attakorn,,Parthum Wan,13.74551,100.54235,Entire home/apt,3000,5,1,2022-10-08,0.17,1,56,1,
59221,budget hotel bangkok near subway,284095,Mimi,,Din Daeng,13.77941,100.57383,Entire home/apt,910,2,3,2018-07-30,0.02,2,365,0,
920116,1Br 5mins walk to Airport Link Hua Mak sky train,4836941,GrongGaew,,Suanluang,13.73786,100.64065,Entire home/apt,1547,30,11,2017-12-30,0.13,4,91,0,
1665776,1 Bedroom with Twin Beds- 2 guests,8807437,Oillie,,Bangkok Yai,13.74286,100.47575,Entire home/apt,1800,1,4,2018-03-28,0.04,11,365,0,
61000,Apt.@Pinklao near shopping mall,294896,Kate,,Bang Phlat,13.78085,100.47526,Entire home/apt,1032,30,2,2021-12-19,0.01,1,365,0,
1665970,1 Bedroom with a Double Bed- 2 guests,8807437,Oillie,,Bangkok Yai,13.74162,100.47567,Entire home/apt,1800,1,3,2023-01-06,0.31,11,365,3,
923795,3BR 300 SqM Apt near BTS PhromPhong,4968824,Sanjay,,Khlong Toei,13.72468,100.56838,Private room,3000,1,0,,,1,365,0,
62217,Luxury@swimpool/FreeWiFi/nearJJMkt,302658,Srisuk,,Phaya Thai,13.79152,100.53982,Private room,4126,1,0,,,1,365,0,
1666361,2 Bedrooms with two double beds for 4 people,8807437,Oillie,,Bangkok Yai,13.74308,100.47737,Entire home/apt,3000,1,1,2016-01-10,0.01,11,365,0,
66046,"24Flr- 1br Apt near JJ, MRT, BTS",323158,Sue,,Chatu Chak,13.82298,100.56484,Entire home/apt,121313,2,9,2020-03-04,0.09,4,118,0,
1669918,Condominium 190 m2,8841731,Sylvain Et Takae,,Khlong Toei,13.72387,100.57261,Private room,1299,3,21,2019-01-05,0.18,1,259,0,
1685582,★☆★Street Food@Ur Doorstep Quiet&Cozy BKK Center☆★,1927968,Evan,,Sathon,13.720785,100.547241,Entire home/apt,650,1,182,2023-02-24,1.58,39,330,9,
933070,Yoong Thong Double Standard Room,1203066,Tienchai,,Min Buri,13.78318,100.74785,Private room,1620,30,0,,,2,365,0,
933092,Rachapruk Twin Standard Room,1203066,Tienchai,,Min Buri,13.78115,100.7482,Private room,1620,1,0,,,2,365,0,
105042,Central Bangkok 3 Bedroom Apartment,545890,Henry,,Khlong Toei,13.73378,100.56303,Entire home/apt,5620,28,148,2020-01-07,1.06,1,362,0,
936765,Spacious 1 bed apartment close to BTS.,4785506,Ian,,Phra Khanong,13.68469,100.60719,Entire home/apt,1290,30,2,2013-04-17,0.02,1,87,0,
941803,Suite Room 1 at MetroPoint,610315,Kasem,,Bang Kapi,13.7703,100.63148,Private room,1891,1,0,,,3,365,0,
1704776,NEw Pro!!  Bungalow Bkk Centre,2129668,Wimonpak,,Bang Kho laen,13.69757,100.5288,Entire home/apt,1000,250,19,2017-08-03,0.17,44,365,0,
113744,River View - Ivy Condo (1 Bedroom),578110,Muay,,Rat Burana,13.68568,100.49231,Private room,1375,30,0,,,1,365,0,
1765918,2BR apt in a cozy neighborhood,9279712,Jing,,Phaya Thai,13.77486,100.54272,Entire home/apt,1893,15,130,2023-01-26,1.15,3,299,2,
941865,Suite Room 3 at MetroPoint,610315,Kasem,,Bang Kapi,13.76872,100.63338,Private room,1891,1,0,,,3,365,0,
118118,Pan Dao Condo 5 min from BTS On Nut,596463,Dustin,,Khlong Toei,13.70441,100.59968,Entire home/apt,1713,2,3,2013-10-09,0.02,1,365,0,
121410,"MetroPoint Suite Room, Near Airport",610315,Kasem,,Bang Kapi,13.76747,100.63287,Private room,1190,1,1,2023-01-30,0.52,3,365,1,
952677,Standard Room Decor do Hostel,5171292,Somsak,,Khlong San,13.7204,100.50757,Private room,700,2,4,2019-12-27,0.03,5,87,0,
1791481,Nice and Quiet condo near BTS Onnut,9399478,Piyakorn,,Khlong Toei,13.70719,100.59936,Entire home/apt,1577,30,78,2019-05-31,0.75,1,56,0,
145343,Boutique Rooms Near Bangkok Airport,703944,Parinya,,Lat Krabang,13.721868,100.771713,Private room,1350,1,36,2023-03-04,0.35,1,357,21,
1793000,The Duplex - Asoke- Luxury 92sqm,9407280,Timo,,Vadhana,13.74668,100.56137,Entire home/apt,3809,21,289,2023-03-11,2.54,1,326,5,
