id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32984,"City Hall, Stockholm",53396,Chris,,Kungsholmens,59.32779,18.04998,Entire home/apt,1350,2,24,2016-06-28,0.16,1,364,0,
75590,Amazing nature location by a lake,397766,Peter,,Skarpnäcks,59.30117,18.12833,Entire home/apt,949,30,10,2016-07-08,0.09,1,178,0,
164448,Double room in central Stockholm with Wi-Fi,784312,Li,,Södermalms,59.31389,18.06087,Private room,829,3,358,2023-03-12,2.52,2,129,34,
170651,Petit Charm Rooftop next to heaven,814021,Marie,,Södermalms,59.31702,18.02946,Entire home/apt,828,4,42,2022-10-02,0.30,1,259,3,
220851,One room in appartement,412283,Fredric,,Kungsholmens,59.33351,18.03693,Private room,500,3,59,2022-10-12,0.42,1,300,8,
238411,Cozy apartment in central Stockholm,1250232,Mia,,Norrmalms,59.33872,18.05131,Entire home/apt,1246,1,111,2016-12-13,0.80,1,15,0,
242188,Single room in central Stockholm with Wi-Fi,784312,Li,,Södermalms,59.31198,18.06076,Private room,714,2,357,2023-02-17,2.63,2,152,31,
299154,Cosy apartment central at Sodermalm,1541953,Daniel,,Södermalms,59.31846,18.07042,Entire home/apt,1056,2,578,2023-01-29,4.85,1,162,29,
299863,Playful temple with genuine meetings for big&small,1322033,Anna,,Hägersten-Liljeholmens,59.30318,17.99521,Entire home/apt,750,2,41,2023-03-13,0.30,2,297,4,
301680,one cosy double room for rent,1554143,Anitta,,Älvsjö,59.27635,17.99165,Private room,750,1,36,2022-04-29,0.28,2,365,1,
302496,"Spacious, bright, unique apartment",1557657,Seta,,Norrmalms,59.34685,18.06056,Entire home/apt,3000,5,85,2023-03-20,0.65,1,244,13,
313195,"Design, style & vintage by Odenplan",956221,David,,Norrmalms,59.34737,18.04984,Entire home/apt,1549,2,84,2023-03-23,0.65,1,98,39,
313763,Excellent location in the city center,1533849,Martin P.,,Norrmalms,59.34283,18.0493,Private room,430,3,51,2019-09-26,0.39,1,0,0,
380611,Big & bright room close to town and nature!,1322033,Anna,,Enskede-Årsta-Vantörs,59.25357,18.02841,Private room,330,3,29,2019-08-23,0.22,2,361,0,
385701,"Terrace house in Stockholm, Farsta",1930434,Alex,,Farsta,59.25094,18.09676,Entire home/apt,1200,7,8,2022-08-05,0.08,1,31,1,
438129,Bunk bed close by Alvsjo Exhibition,914316,Ea,,Enskede-Årsta-Vantörs,59.26424,18.02277,Private room,350,1,28,2023-03-09,0.21,2,335,5,
442837,Modern single room in Stockholm with Wi-fi,2200827,Jo,,Hägersten-Liljeholmens,59.31059,18.02369,Private room,571,2,98,2022-10-16,0.74,1,59,2,
451155,Spacious house in Stockholm,2240860,Malin,,Enskede-Årsta-Vantörs,59.28003,18.05527,Entire home/apt,2200,3,25,2022-07-24,0.20,1,255,1,
475409,CHARMING 1 Bed Room in City Center (share),2356697,Cor,,Södermalms,59.31412,18.08274,Private room,515,3,44,2017-06-29,0.33,1,119,0,
488427,"Sofo, perfect with kids!",2320343,Elisabeth,,Södermalms,59.31525,18.08631,Entire home/apt,4126,6,37,2022-08-28,0.28,1,22,4,
514133,City Apartment - 1 bedroom all furnished and fresh,2532579,Mira,,Norrmalms,59.33992,18.04361,Entire home/apt,1650,1,8,2022-12-23,0.07,2,327,3,
533880,Nice room Erik Dahlbergsgatan,2624450,Jarl,,Östermalms,59.34412,18.08957,Private room,621,10,105,2018-08-08,0.80,1,0,0,
536691,Charming flat in Södermalm,2636194,Cecilia,,Södermalms,59.31863,18.05503,Entire home/apt,1130,4,90,2022-08-11,0.69,1,219,2,
539747,"Lovely villa, with cinema, gym and jacuzzi!",2651868,Helena,,Skarpnäcks,59.2783119,18.1181517,Entire home/apt,2300,6,0,,,1,194,0,
556363,Spacious apartment at top location,2735709,Lennard,,Norrmalms,59.34171,18.03712,Entire home/apt,864,3,45,2022-02-25,0.47,1,11,0,
560308,Great 2 bedroom apartment Stockholm,2755002,Checkin,,Bromma,59.33536,17.97669,Entire home/apt,1760,20,13,2022-10-13,0.10,3,126,5,
565912,Savor Sea Views at a Sweet Retreat with Heaving Bookshelves,2782963,Patrik,,Hägersten-Liljeholmens,59.31711,18.00519,Entire home/apt,3389,5,21,2021-08-07,0.18,1,21,0,
568341,Junior 1 bedroom Apartment Stockholm 2,2755002,Checkin,,Kungsholmens,59.33583,18.02983,Entire home/apt,1024,2,17,2023-02-26,0.19,3,239,13,
581243,Great Room in City Center,2860556,Edwin,,Östermalms,59.33894,18.0919,Private room,490,1,675,2023-02-25,5.18,1,6,65,
708979,Mysig lägenhet nära stad och natur,1842108,Samuel,,Skarpnäcks,59.292640686035156,18.11241912841797,Entire home/apt,552,14,7,2018-07-29,0.06,1,17,0,
748847,Gorgeous apartment with balcony in 1885 building,3934547,Heath,,Södermalms,59.31544,18.0755,Entire home/apt,1295,75,19,2021-06-04,0.15,1,196,0,
755843,Nice apartment in the city center,3978910,Pär,,Kungsholmens,59.32881,18.03559,Entire home/apt,1469,2,156,2023-03-12,1.75,1,125,26,
763407,Cozy flat in central Stockholm,3549257,Gabriella,,Norrmalms,59.34489,18.05216,Entire home/apt,1850,3,98,2022-12-04,0.81,1,57,3,
